prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU
g033_redundant,33,8,1,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",13.199849,1.4303055,8.329201,9.411373,9.253029,-0.039398193,0.4600277,0.5706234,2.9375534,2.0565567,2.161003,3.8005066,17.735819
g033_irrelevant,33,8,1,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Irrelevant fact: Nia is associated with Copper.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",15.950916,4.221491,10.388412,12.1727295,15.108688,4.4572754,3.2110949,3.3618088,4.996765,4.817913,8.016663,8.29718,26.484539
g033_paraphrase,33,8,1,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Yara reaches Zeno.
The destination connected to Zeno is East.
Based on those two links, select the label for Yara: East or West.
Answer:",12.446966,3.7669163,14.584084,12.790264,14.007912,3.3152542,-0.29285526,2.9072342,9.192436,5.4354477,6.915886,7.155159,26.363846
g033_weak_distractor,33,8,1,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",17.524628,11.576951,19.723988,19.975449,26.057487,15.596863,4.7848063,10.717269,14.33234,12.620632,18.965462,19.436768,47.424435
g033_competition_balanced,33,8,1,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Competing fact: Yara is also associated with West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",11.354699,4.626377,6.56654,7.535076,12.497063,1.7375946,-1.3851223,3.766695,1.1748924,0.1802597,5.405037,5.5774994,19.53065
g033_direct_conflict,33,8,1,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Direct conflicting fact: Yara maps to West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",11.01865,3.5379887,6.2477493,6.7018204,7.1773148,-4.2972565,-1.7211714,2.6783066,0.856102,-0.65299606,0.085289,-0.45735168,12.817168
g033_closure_update,33,8,1,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Old record: Zeno maps to East.
Updated record: Zeno maps to West, not East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",10.322382,-0.8317337,4.7962494,5.0922585,11.099548,-0.12519836,-2.4174395,-1.6914158,-0.59539795,-2.262558,4.0075226,3.7147064,14.154445
g033_closure_override,33,8,1,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is assigned to Zeno receive label East.
Override rule: in this case, items that is assigned to Zeno receive label West.
Fact: Yara is assigned to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",-2.0090923,-11.928904,-18.699814,-18.211367,-23.652863,-35.859856,-14.748914,-12.788586,-24.091461,-25.566183,-30.744888,-32.01995,-46.97326
g033_exception_override,33,8,1,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Zeno use label East.
Exception: Yara is a special case and uses label West.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",3.321599,-10.124575,-11.126318,-11.313845,-13.108597,-25.431274,-9.418222,-10.984257,-16.517965,-18.668661,-20.200623,-21.59137,-28.6964
g034_clean,34,8,2,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",1.5175905,-1.3645325,-8.221796,-15.957485,-5.2221127,-36.968708,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g034_rename,34,8,2,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Yara is part of Zeno.
Link two: Zeno points to Copper.
Choose the label reached from Yara: Copper or Silver.
One word answer:",13.358268,19.715576,24.32558,17.718615,33.09745,-5.525158,11.840677,21.080109,32.54738,33.6761,38.319565,31.44355,84.06869
g034_permuted,34,8,2,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Zeno points to Copper.
Fact 1: Yara is part of Zeno.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",1.3557055,1.4043083,-10.575844,-18.595058,-6.0905495,-40.29912,-0.16188502,2.7688408,-2.3540478,-2.6375732,-0.8684368,-3.3304138,9.152319
g034_redundant,34,8,2,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-2.7148452,-7.0487194,-13.12954,-20.191784,-15.344681,-45.19196,-4.2324357,-5.684187,-4.9077444,-4.2342987,-10.122568,-8.223251,-3.4675188
g034_irrelevant,34,8,2,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Irrelevant fact: Nia is associated with Gold.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",7.3107347,7.7278867,2.7843332,-5.344611,8.966866,-31.841259,5.793144,9.092419,11.006129,10.612874,14.188978,5.127449,35.192436
g034_paraphrase,34,8,2,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Copper.
Based on those two links, select the label for Yara: Copper or Silver.
Answer:",1.0911674,-4.1540837,-2.9513063,-8.448801,-0.6298075,-33.43569,-0.42642307,-2.7895513,5.2704897,7.508684,4.592305,3.5330162,20.598656
g034_weak_distractor,34,8,2,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",8.647956,7.757831,8.806096,-0.8022051,15.587715,-22.296839,7.1303654,9.122364,17.027893,15.15528,20.809828,14.671869,47.994186
g034_competition_balanced,34,8,2,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",5.706544,6.0447035,5.530634,-5.1453543,16.270678,-23.663239,4.1889534,7.409236,13.75243,10.812131,21.49279,13.3054695,43.422398
g034_direct_conflict,34,8,2,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Direct conflicting fact: Yara points to Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",6.75169,9.215332,10.185258,-0.58546257,16.986603,-21.656408,5.2340994,10.5798645,18.407055,15.372023,22.208715,15.3123,49.757137
g034_closure_update,34,8,2,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to Copper.
Updated record: Zeno points to Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-3.940094,-14.8174305,-13.362642,-21.656359,-6.359619,-39.356262,-5.4576845,-13.452898,-5.1408463,-5.6988735,-1.1375065,-2.3875542,0.6341276
g034_closure_override,34,8,2,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that is part of Zeno receive label Copper.
Override rule: in this case, items that is part of Zeno receive label Silver.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",-17.527924,-32.437443,-44.627052,-49.853767,-58.81221,-84.260826,-19.045513,-31.07291,-36.40526,-33.896282,-53.590096,-47.292118,-81.79096
g034_exception_override,34,8,2,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",-14.6948805,-30.542032,-39.360508,-45.416702,-49.362755,-77.525696,-16.212471,-29.1775,-31.138712,-29.459217,-44.14064,-40.556988,-68.3734
g035_clean,35,8,3,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",26.790806,28.581093,35.39866,47.89974,54.694374,88.08774,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g035_rename,35,8,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Yara is grouped under Zeno.
Link two: Zeno has label Gold.
Choose the label reached from Yara: Gold or Iron.
One word answer:",27.914253,44.300804,50.284706,58.81433,77.932846,112.15635,1.1234474,15.719711,14.886047,10.914593,23.238472,24.068611,52.422047
g035_permuted,35,8,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Zeno has label Gold.
Fact 1: Yara is grouped under Zeno.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",29.216892,26.4569,38.845108,52.127716,61.60125,93.23233,2.4260864,-2.1241932,3.4464493,4.2279778,6.9068756,5.1445923,21.447136
g035_redundant,35,8,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",23.764942,20.734795,26.395819,39.615143,45.31147,78.41542,-3.0258636,-7.846298,-9.00284,-8.2845955,-9.382904,-9.6723175,-7.516385
g035_irrelevant,35,8,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",27.891134,33.723164,44.33692,57.947235,65.99841,94.97832,1.1003284,5.142071,8.938263,10.047497,11.304039,6.890579,31.213566
g035_paraphrase,35,8,3,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Gold.
Based on those two links, select the label for Yara: Gold or Iron.
Answer:",21.264574,21.390858,34.383236,49.73835,60.640507,89.56006,-5.526232,-7.190235,-1.0154228,1.8386116,5.9461327,1.4723206,12.914614
g035_weak_distractor,35,8,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",31.167383,39.678528,53.35598,63.531044,74.15474,106.35693,4.3765774,11.097435,17.957321,15.631306,19.460365,18.269196,49.75827
g035_competition_balanced,35,8,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Competing fact: Yara is also associated with Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",18.81843,19.41962,29.551987,43.130405,58.761673,92.78235,-7.972376,-9.161472,-5.846672,-4.769333,4.067299,4.6946106,7.886469
g035_direct_conflict,35,8,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Direct conflicting fact: Yara has label Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",19.545115,18.612648,33.027134,46.31756,54.645844,91.29671,-7.2456913,-9.968445,-2.3715248,-1.58218,-0.04853058,3.208969,7.5454226
g035_closure_update,35,8,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Old record: Zeno has label Gold.
Updated record: Zeno has label Iron, not Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",18.595114,13.635385,25.618244,39.256554,62.597572,97.31012,-8.195692,-14.945708,-9.780415,-8.643185,7.9031982,9.222382,7.108884
g035_closure_override,35,8,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Zeno receive label Gold.
Override rule: in this case, items that is grouped under Zeno receive label Iron.
Fact: Yara is grouped under Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",-0.025600433,-2.1964517,-2.2242117,11.818178,-0.6812706,39.8842,-26.816406,-30.777544,-37.62287,-36.08156,-55.375645,-48.203537,-86.11525
g035_exception_override,35,8,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Zeno use label Gold.
Exception: Yara is a special case and uses label Iron.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",4.1739717,-0.63167477,4.8189545,19.601128,11.77364,49.464485,-22.616835,-29.212769,-30.579704,-28.29861,-42.920734,-38.623253,-67.48914
