prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L19,R_L20,R_L21,R_L22,R_L23,R_L24,R_L25,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25,DeltaU
g033_rename,33,8,1,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Yara is assigned to Zeno.
Link two: Zeno maps to East.
Choose the label reached from Yara: East or West.
One word answer:",1.0624835,2.5994601,4.1982074,6.0258155,7.0438137,9.001038,12.929691,0.061902523,0.7052407,1.0819263,2.3394337,1.6226516,2.015275,2.7514315,7.2553463
g033_permuted,33,8,1,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Zeno maps to East.
Fact 1: Yara is assigned to Zeno.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.9984621,1.4609096,2.916439,3.0432558,4.7696877,6.488431,9.615532,-0.0021189451,-0.4333098,-0.19984198,-0.643126,-0.6514745,-0.49733162,-0.5627279,1.6450992
g033_redundant,33,8,1,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.9688587,1.4857574,2.9452004,5.028339,6.4515276,8.405571,11.407825,-0.031722307,-0.40846205,-0.17108059,1.3419571,1.0303655,1.4198084,1.2295656,5.269581
g033_irrelevant,33,8,1,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Irrelevant fact: Nia is associated with Copper.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",1.1956501,2.077846,3.5323238,3.5814838,4.867811,6.3200245,9.643921,0.19506907,0.18362665,0.4160428,-0.104897976,-0.5533509,-0.6657381,-0.53433895,1.9181886
g033_paraphrase,33,8,1,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Yara reaches Zeno.
The destination connected to Zeno is East.
Based on those two links, select the label for Yara: East or West.
Answer:",1.8412025,2.0403934,2.6939003,5.0486574,6.462302,8.41883,11.970089,0.8406215,0.14617395,-0.4223807,1.3622756,1.0411401,1.4330673,1.7918291,5.6044207
g033_weak_distractor,33,8,1,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.7621113,0.9379152,1.9719139,2.8882341,4.7128716,7.053282,10.012676,-0.23846972,-0.9563042,-1.1443671,-0.7981477,-0.7082906,0.06751919,-0.16558361,1.9653275
g033_competition_balanced,33,8,1,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Competing fact: Yara is also associated with West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.83879,0.28022707,1.3902905,0.19279385,1.8571749,3.89715,6.711603,-0.16179103,-1.6139923,-1.7259905,-3.493588,-3.5639873,-3.0886126,-3.4666567,-4.0868464
g033_direct_conflict,33,8,1,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Direct conflicting fact: Yara maps to West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.5803257,0.25931442,1.3135272,-0.40566492,0.8381126,2.7795486,5.7496824,-0.4202553,-1.634905,-1.8027538,-4.0920467,-4.58305,-4.206214,-4.4285774,-5.9691334
g033_closure_update,33,8,1,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Old record: Zeno maps to East.
Updated record: Zeno maps to West, not East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.3863911,0.06965172,0.3311813,-1.3175657,-0.14581585,1.3756742,4.363968,-0.6141899,-1.8245677,-2.7850997,-5.0039473,-5.566978,-5.6100883,-5.814292,-8.432238
g033_closure_override,33,8,1,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is assigned to Zeno receive label East.
Override rule: in this case, items that is assigned to Zeno receive label West.
Fact: Yara is assigned to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",0.7108599,-0.054673195,0.8873452,0.17503071,0.8576703,2.2614603,5.065632,-0.28972113,-1.9488926,-2.2289357,-3.511351,-4.563492,-4.7243023,-5.112628,-6.4413824
g033_exception_override,33,8,1,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Zeno use label East.
Exception: Yara is a special case and uses label West.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",0.6354612,0.22817457,1.3023485,0.8451266,0.6663785,2.35423,5.087098,-0.3651198,-1.6660448,-1.8139325,-2.8412552,-4.7547836,-4.6315327,-5.0911617,-6.1520643
g034_clean,34,8,2,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-0.42353415,0.41829515,0.68897223,-1.6419704,-1.2357922,1.7184734,-3.2644286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g034_rename,34,8,2,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Yara is part of Zeno.
Link two: Zeno points to Copper.
Choose the label reached from Yara: Copper or Silver.
One word answer:",-1.2235649,-0.2609936,-0.11638379,-0.42927194,0.04405737,0.71155596,-0.8603101,-0.8000307,-0.67928874,-0.805356,1.2126985,1.2798495,-1.0069175,2.4041185,4.423527
g034_permuted,34,8,2,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Zeno points to Copper.
Fact 1: Yara is part of Zeno.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-0.47945356,0.30379403,-0.06583905,-2.8649507,-2.0352924,-0.29937315,-4.386668,-0.05591941,-0.11450112,-0.7548113,-1.2229803,-0.7995002,-2.0178466,-1.1222396,0.14108968
g034_redundant,34,8,2,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-0.6910162,0.08867407,0.24448407,-1.847429,-2.5126534,1.3859568,-3.5383425,-0.26748204,-0.32962108,-0.44448817,-0.20545864,-1.2768612,-0.33251667,-0.27391386,1.736625
g034_irrelevant,34,8,2,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Irrelevant fact: Nia is associated with Gold.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-1.0694544,-0.5196771,0.65707934,-3.2193866,-3.2712092,-2.2356396,-5.938689,-0.6459203,-0.93797225,-0.031892896,-1.5774162,-2.035417,-3.954113,-2.6742606,-2.5157702
g034_paraphrase,34,8,2,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Copper.
Based on those two links, select the label for Yara: Copper or Silver.
Answer:",-3.1249828,-2.7607594,-2.3289385,-1.2784069,0.6650776,2.7290854,-1.2812089,-2.7014487,-3.1790545,-3.0179107,0.36356354,1.9008698,1.010612,1.9832197,4.9630556
g034_weak_distractor,34,8,2,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-0.7305136,0.07329357,0.56278753,-2.9966927,-2.9931412,-1.365067,-4.922858,-0.30697942,-0.34500158,-0.1261847,-1.3547223,-1.757349,-3.0835404,-1.6584296,-1.2323387
g034_competition_balanced,34,8,2,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-1.1851802,-0.19763434,-0.02293396,-5.0677557,-5.432573,-4.1856465,-7.1730576,-0.76164603,-0.6159295,-0.7119062,-3.4257853,-4.1967807,-5.90412,-3.908629,-6.0940676
g034_direct_conflict,34,8,2,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Direct conflicting fact: Yara points to Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-1.4865581,-0.91349804,-0.06411266,-5.4401965,-6.502691,-5.0817423,-7.645494,-1.0630239,-1.3317932,-0.7530849,-3.798226,-5.2668986,-6.8002157,-4.3810654,-7.5776663
g034_closure_update,34,8,2,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to Copper.
Updated record: Zeno points to Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-1.453214,-0.84707946,-0.57912195,-5.879326,-7.045932,-6.982607,-9.094423,-1.0296799,-1.2653747,-1.2680942,-4.237355,-5.8101397,-8.70108,-5.8299947,-9.903547
g034_closure_override,34,8,2,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that is part of Zeno receive label Copper.
Override rule: in this case, items that is part of Zeno receive label Silver.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",-0.6375998,-0.596595,0.020997047,-4.885192,-7.4876003,-7.8846226,-9.773237,-0.21406567,-1.0148902,-0.6679752,-3.2432215,-6.251808,-9.603096,-6.5088086,-10.5173025
g034_exception_override,34,8,2,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",-0.7097348,-0.56712383,-0.21131349,-4.9774284,-6.867266,-6.8115654,-8.950329,-0.28620064,-0.985419,-0.9002857,-3.335458,-5.631474,-8.530039,-5.6859,-9.227152
g035_clean,35,8,3,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",3.308522,2.4985533,-0.031583667,0.2803502,-0.2975104,0.7523174,0.18069172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g035_rename,35,8,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Yara is grouped under Zeno.
Link two: Zeno has label Gold.
Choose the label reached from Yara: Gold or Iron.
One word answer:",2.879838,3.5934892,1.6281573,3.6363626,4.02745,5.5771017,2.9414968,-0.428684,1.0949359,1.6597409,3.3560123,4.3249607,4.8247843,2.7608051,10.679898
g035_permuted,35,8,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Zeno has label Gold.
Fact 1: Yara is grouped under Zeno.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",3.5700178,3.006002,0.3725536,-0.06700164,-0.09682727,0.22376442,0.08944607,0.26149583,0.5074487,0.40413725,-0.34735185,0.20068312,-0.528553,-0.09124565,2.514621
g035_redundant,35,8,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",3.1578453,2.0228229,-0.45477152,-0.9739245,-1.8565688,-0.8335471,-1.0695438,-0.15067673,-0.47573042,-0.42318785,-1.2542747,-1.5590584,-1.5858645,-1.2502356,-0.04484892
g035_irrelevant,35,8,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",3.8173559,2.5227647,0.2543127,0.027034163,-1.4511433,0.11650658,-0.024941921,0.5088339,0.024211407,0.28589636,-0.25331604,-1.1536329,-0.63581085,-0.20563364,1.737692
g035_paraphrase,35,8,3,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Gold.
Based on those two links, select the label for Yara: Gold or Iron.
Answer:",4.0527754,4.153433,3.1549423,5.477191,4.823328,6.9495254,3.9582803,0.7442534,1.6548796,3.1865258,5.196841,5.120838,6.197208,3.7775886,13.299792
g035_weak_distractor,35,8,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",3.4903736,2.3820744,0.8494406,0.098849654,-1.4085276,0.032641888,0.91673136,0.18185163,-0.11647892,0.88102424,-0.18150055,-1.1110172,-0.71967554,0.73603964,2.2543619
g035_competition_balanced,35,8,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Competing fact: Yara is also associated with Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",3.5627873,2.2358592,0.2887454,-3.0172698,-3.5251465,-2.5395317,-1.6500449,0.2542653,-0.26269412,0.32032907,-3.29762,-3.227636,-3.2918491,-1.8307366,-2.854263
g035_direct_conflict,35,8,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Direct conflicting fact: Yara has label Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",3.401154,1.7751688,-0.24755156,-3.6247916,-5.783762,-4.799903,-3.7107458,0.092632055,-0.7233845,-0.2159679,-3.9051418,-5.486252,-5.5522203,-3.8914375,-6.635957
g035_closure_update,35,8,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Old record: Zeno has label Gold.
Updated record: Zeno has label Iron, not Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",2.95923,1.4762691,-0.75848746,-4.3907356,-6.316718,-7.9896965,-5.9915066,-0.34929204,-1.0222842,-0.7269038,-4.671086,-6.019208,-8.742014,-6.1721983,-10.294193
g035_closure_override,35,8,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Zeno receive label Gold.
Override rule: in this case, items that is grouped under Zeno receive label Iron.
Fact: Yara is grouped under Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",3.640298,2.594603,-0.22659063,-3.6686788,-5.4433002,-8.882908,-7.5751176,0.3317759,0.096049786,-0.19500697,-3.949029,-5.14579,-9.635225,-7.7558093,-10.784159
g035_exception_override,35,8,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Zeno use label Gold.
Exception: Yara is a special case and uses label Iron.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",3.6476824,3.2671132,0.8059914,-2.4164505,-4.4099436,-6.111177,-4.867943,0.33916044,0.76855993,0.8375751,-2.6968007,-4.1124334,-6.8634944,-5.0486345,-6.6586924
