task,gamma,prompt_id,metric,value
arithmetic_mixed,1.0,arith_015_untrusted_conflict,leave_one_out_alignment,-0.052703674882650375
arithmetic_mixed,1.0,arith_015_asserted_conflict,leave_one_out_alignment,-0.06104324012994766
arithmetic_mixed,1.0,arith_015_explicit_correction,leave_one_out_alignment,-0.0527208037674427
arithmetic_mixed,1.0,arith_015_final_recheck,leave_one_out_alignment,-0.06312931329011917
arithmetic_mixed,1.25,arith_000_clean,future_alignment,-0.006162314675748348
arithmetic_mixed,1.25,arith_000_paraphrase,future_alignment,-0.0048286099918186665
arithmetic_mixed,1.25,arith_000_untrusted_conflict,future_alignment,-0.0029443935491144657
arithmetic_mixed,1.25,arith_000_asserted_conflict,future_alignment,-0.010164129547774792
arithmetic_mixed,1.25,arith_000_explicit_correction,future_alignment,-0.004358249716460705
arithmetic_mixed,1.25,arith_000_final_recheck,future_alignment,-0.011440560221672058
arithmetic_mixed,1.25,arith_001_clean,future_alignment,-0.0004984534461982548
arithmetic_mixed,1.25,arith_001_paraphrase,future_alignment,0.0014535364462062716
arithmetic_mixed,1.25,arith_001_untrusted_conflict,future_alignment,0.0023005667608231306
arithmetic_mixed,1.25,arith_001_asserted_conflict,future_alignment,-0.005335845984518528
arithmetic_mixed,1.25,arith_001_explicit_correction,future_alignment,0.0036636132281273603
arithmetic_mixed,1.25,arith_001_final_recheck,future_alignment,-0.007904117926955223
arithmetic_mixed,1.25,arith_002_clean,future_alignment,-0.0035432050935924053
arithmetic_mixed,1.25,arith_002_paraphrase,future_alignment,-0.0017753599677234888
arithmetic_mixed,1.25,arith_002_untrusted_conflict,future_alignment,0.0022826434578746557
arithmetic_mixed,1.25,arith_002_asserted_conflict,future_alignment,-0.004708132240921259
arithmetic_mixed,1.25,arith_002_explicit_correction,future_alignment,0.0018026988254860044
arithmetic_mixed,1.25,arith_002_final_recheck,future_alignment,-0.0055785044096410275
arithmetic_mixed,1.25,arith_003_clean,future_alignment,-0.0028860170859843493
arithmetic_mixed,1.25,arith_003_paraphrase,future_alignment,-0.0024884853046387434
arithmetic_mixed,1.25,arith_003_untrusted_conflict,future_alignment,0.0002900612016674131
arithmetic_mixed,1.25,arith_003_asserted_conflict,future_alignment,-0.006181016098707914
arithmetic_mixed,1.25,arith_003_explicit_correction,future_alignment,0.0003195724275428802
arithmetic_mixed,1.25,arith_003_final_recheck,future_alignment,-0.008350176736712456
arithmetic_mixed,1.25,arith_004_clean,future_alignment,-0.0015841387212276459
arithmetic_mixed,1.25,arith_004_paraphrase,future_alignment,-0.00033781625097617507
arithmetic_mixed,1.25,arith_004_untrusted_conflict,future_alignment,0.0011622390011325479
arithmetic_mixed,1.25,arith_004_asserted_conflict,future_alignment,-0.005960565526038408
arithmetic_mixed,1.25,arith_004_explicit_correction,future_alignment,0.0022211906034499407
arithmetic_mixed,1.25,arith_004_final_recheck,future_alignment,-0.007819367572665215
arithmetic_mixed,1.25,arith_005_clean,future_alignment,-0.004539635963737965
arithmetic_mixed,1.25,arith_005_paraphrase,future_alignment,-0.0014359839260578156
arithmetic_mixed,1.25,arith_005_untrusted_conflict,future_alignment,0.0031173217575997114
arithmetic_mixed,1.25,arith_005_asserted_conflict,future_alignment,-0.005566342733800411
arithmetic_mixed,1.25,arith_005_explicit_correction,future_alignment,0.001665149931795895
arithmetic_mixed,1.25,arith_005_final_recheck,future_alignment,-0.006287414114922285
arithmetic_mixed,1.25,arith_006_clean,future_alignment,-0.00332966772839427
arithmetic_mixed,1.25,arith_006_paraphrase,future_alignment,-0.0006505442433990538
arithmetic_mixed,1.25,arith_006_untrusted_conflict,future_alignment,0.002424802165478468
arithmetic_mixed,1.25,arith_006_asserted_conflict,future_alignment,-0.006009790115058422
arithmetic_mixed,1.25,arith_006_explicit_correction,future_alignment,0.0015562038170173764
arithmetic_mixed,1.25,arith_006_final_recheck,future_alignment,-0.007311724592000246
arithmetic_mixed,1.25,arith_007_clean,future_alignment,-0.0016438917955383658
arithmetic_mixed,1.25,arith_007_paraphrase,future_alignment,0.0025743204168975353
arithmetic_mixed,1.25,arith_007_untrusted_conflict,future_alignment,0.0050035566091537476
arithmetic_mixed,1.25,arith_007_asserted_conflict,future_alignment,-0.004504050128161907
arithmetic_mixed,1.25,arith_007_explicit_correction,future_alignment,0.00535733113065362
arithmetic_mixed,1.25,arith_007_final_recheck,future_alignment,-0.00680499617010355
arithmetic_mixed,1.25,arith_008_clean,future_alignment,-0.0030994564294815063
arithmetic_mixed,1.25,arith_008_paraphrase,future_alignment,-0.00246030674315989
arithmetic_mixed,1.25,arith_008_untrusted_conflict,future_alignment,0.00031092498102225363
arithmetic_mixed,1.25,arith_008_asserted_conflict,future_alignment,-0.005373221356421709
arithmetic_mixed,1.25,arith_008_explicit_correction,future_alignment,0.0007225892622955143
arithmetic_mixed,1.25,arith_008_final_recheck,future_alignment,-0.008027274161577225
arithmetic_mixed,1.25,arith_009_clean,future_alignment,-0.00795003492385149
arithmetic_mixed,1.25,arith_009_paraphrase,future_alignment,-0.007573046255856752
arithmetic_mixed,1.25,arith_009_untrusted_conflict,future_alignment,-0.006020651664584875
arithmetic_mixed,1.25,arith_009_asserted_conflict,future_alignment,-0.010987505316734314
arithmetic_mixed,1.25,arith_009_explicit_correction,future_alignment,-0.006917174439877272
arithmetic_mixed,1.25,arith_009_final_recheck,future_alignment,-0.012912611477077007
arithmetic_mixed,1.25,arith_010_clean,future_alignment,-0.0021299554500728846
arithmetic_mixed,1.25,arith_010_paraphrase,future_alignment,-0.00069224409526214
arithmetic_mixed,1.25,arith_010_untrusted_conflict,future_alignment,0.001115950639359653
arithmetic_mixed,1.25,arith_010_asserted_conflict,future_alignment,-0.005735327024012804
arithmetic_mixed,1.25,arith_010_explicit_correction,future_alignment,0.0022093099541962147
arithmetic_mixed,1.25,arith_010_final_recheck,future_alignment,-0.007372804917395115
arithmetic_mixed,1.25,arith_011_clean,future_alignment,-0.0036213318817317486
arithmetic_mixed,1.25,arith_011_paraphrase,future_alignment,-0.002683528233319521
arithmetic_mixed,1.25,arith_011_untrusted_conflict,future_alignment,0.0016422878252342343
arithmetic_mixed,1.25,arith_011_asserted_conflict,future_alignment,-0.004825275857001543
arithmetic_mixed,1.25,arith_011_explicit_correction,future_alignment,0.0008161855512298644
arithmetic_mixed,1.25,arith_011_final_recheck,future_alignment,-0.007367226295173168
arithmetic_mixed,1.25,arith_012_clean,future_alignment,-0.0034018089063465595
arithmetic_mixed,1.25,arith_012_paraphrase,future_alignment,-0.0018897732952609658
arithmetic_mixed,1.25,arith_012_untrusted_conflict,future_alignment,0.0017520535038784146
arithmetic_mixed,1.25,arith_012_asserted_conflict,future_alignment,-0.00579056004062295
arithmetic_mixed,1.25,arith_012_explicit_correction,future_alignment,0.0013776783598586917
arithmetic_mixed,1.25,arith_012_final_recheck,future_alignment,-0.007275770418345928
arithmetic_mixed,1.25,arith_013_clean,future_alignment,-0.0035308620426803827
arithmetic_mixed,1.25,arith_013_paraphrase,future_alignment,-0.002392534166574478
arithmetic_mixed,1.25,arith_013_untrusted_conflict,future_alignment,-0.0006353892385959625
arithmetic_mixed,1.25,arith_013_asserted_conflict,future_alignment,-0.007925090380012989
arithmetic_mixed,1.25,arith_013_explicit_correction,future_alignment,-0.000989189138635993
arithmetic_mixed,1.25,arith_013_final_recheck,future_alignment,-0.009931182488799095
arithmetic_mixed,1.25,arith_014_clean,future_alignment,-0.0035432050935924053
arithmetic_mixed,1.25,arith_014_paraphrase,future_alignment,-0.0017753599677234888
arithmetic_mixed,1.25,arith_014_untrusted_conflict,future_alignment,0.0022826434578746557
arithmetic_mixed,1.25,arith_014_asserted_conflict,future_alignment,-0.004708132240921259
arithmetic_mixed,1.25,arith_014_explicit_correction,future_alignment,0.0018026988254860044
arithmetic_mixed,1.25,arith_014_final_recheck,future_alignment,-0.0055785044096410275
arithmetic_mixed,1.25,arith_015_clean,future_alignment,-0.002710306318476796
arithmetic_mixed,1.25,arith_015_paraphrase,future_alignment,-0.001114141778089106
arithmetic_mixed,1.25,arith_015_untrusted_conflict,future_alignment,0.0012954840203747153
arithmetic_mixed,1.25,arith_015_asserted_conflict,future_alignment,-0.006293320097029209
arithmetic_mixed,1.25,arith_015_explicit_correction,future_alignment,0.0006745638675056398
arithmetic_mixed,1.25,arith_015_final_recheck,future_alignment,-0.00819376204162836
arithmetic_mixed,1.25,arith_000_clean,leave_one_out_alignment,-0.007544693537056446
arithmetic_mixed,1.25,arith_000_paraphrase,leave_one_out_alignment,-0.005930858198553324
arithmetic_mixed,1.25,arith_000_untrusted_conflict,leave_one_out_alignment,-0.003966149874031544
arithmetic_mixed,1.25,arith_000_asserted_conflict,leave_one_out_alignment,-0.013000113889575005
arithmetic_mixed,1.25,arith_000_explicit_correction,leave_one_out_alignment,-0.005338720511645079
arithmetic_mixed,1.25,arith_000_final_recheck,leave_one_out_alignment,-0.014372948557138443
arithmetic_mixed,1.25,arith_001_clean,leave_one_out_alignment,-0.0017990544438362122
arithmetic_mixed,1.25,arith_001_paraphrase,leave_one_out_alignment,0.0009535218123346567
arithmetic_mixed,1.25,arith_001_untrusted_conflict,leave_one_out_alignment,0.002071098890155554
arithmetic_mixed,1.25,arith_001_asserted_conflict,leave_one_out_alignment,-0.007755732163786888
arithmetic_mixed,1.25,arith_001_explicit_correction,leave_one_out_alignment,0.0038732343818992376
arithmetic_mixed,1.25,arith_001_final_recheck,leave_one_out_alignment,-0.010644636116921902
arithmetic_mixed,1.25,arith_002_clean,leave_one_out_alignment,-0.004690500441938639
arithmetic_mixed,1.25,arith_002_paraphrase,leave_one_out_alignment,-0.002797981956973672
arithmetic_mixed,1.25,arith_002_untrusted_conflict,leave_one_out_alignment,0.002152735600247979
arithmetic_mixed,1.25,arith_002_asserted_conflict,leave_one_out_alignment,-0.006196749396622181
arithmetic_mixed,1.25,arith_002_explicit_correction,leave_one_out_alignment,0.0018644245574250817
arithmetic_mixed,1.25,arith_002_final_recheck,leave_one_out_alignment,-0.007608077023178339
arithmetic_mixed,1.25,arith_003_clean,leave_one_out_alignment,-0.00466592563316226
arithmetic_mixed,1.25,arith_003_paraphrase,leave_one_out_alignment,-0.0038891981821507215
arithmetic_mixed,1.25,arith_003_untrusted_conflict,leave_one_out_alignment,-0.0008566053002141416
arithmetic_mixed,1.25,arith_003_asserted_conflict,leave_one_out_alignment,-0.00852174125611782
arithmetic_mixed,1.25,arith_003_explicit_correction,leave_one_out_alignment,-0.0004832039412576705
arithmetic_mixed,1.25,arith_003_final_recheck,leave_one_out_alignment,-0.01140602957457304
arithmetic_mixed,1.25,arith_004_clean,leave_one_out_alignment,-0.0029819649644196033
arithmetic_mixed,1.25,arith_004_paraphrase,leave_one_out_alignment,-0.0011515248334035277
arithmetic_mixed,1.25,arith_004_untrusted_conflict,leave_one_out_alignment,0.0005852591129951179
arithmetic_mixed,1.25,arith_004_asserted_conflict,leave_one_out_alignment,-0.008384207263588905
arithmetic_mixed,1.25,arith_004_explicit_correction,leave_one_out_alignment,0.002226731739938259
arithmetic_mixed,1.25,arith_004_final_recheck,leave_one_out_alignment,-0.01052931323647499
arithmetic_mixed,1.25,arith_005_clean,leave_one_out_alignment,-0.0063815247267484665
arithmetic_mixed,1.25,arith_005_paraphrase,leave_one_out_alignment,-0.002460302086547017
arithmetic_mixed,1.25,arith_005_untrusted_conflict,leave_one_out_alignment,0.003105246927589178
arithmetic_mixed,1.25,arith_005_asserted_conflict,leave_one_out_alignment,-0.007442208472639322
arithmetic_mixed,1.25,arith_005_explicit_correction,leave_one_out_alignment,0.0015888159396126866
arithmetic_mixed,1.25,arith_005_final_recheck,leave_one_out_alignment,-0.008919104002416134
arithmetic_mixed,1.25,arith_006_clean,leave_one_out_alignment,-0.004537956323474646
arithmetic_mixed,1.25,arith_006_paraphrase,leave_one_out_alignment,-0.0011327376123517752
arithmetic_mixed,1.25,arith_006_untrusted_conflict,leave_one_out_alignment,0.0022344221360981464
arithmetic_mixed,1.25,arith_006_asserted_conflict,leave_one_out_alignment,-0.008062238804996014
arithmetic_mixed,1.25,arith_006_explicit_correction,leave_one_out_alignment,0.0016614202177152038
arithmetic_mixed,1.25,arith_006_final_recheck,leave_one_out_alignment,-0.009790572337806225
arithmetic_mixed,1.25,arith_007_clean,leave_one_out_alignment,-0.0028628904838114977
arithmetic_mixed,1.25,arith_007_paraphrase,leave_one_out_alignment,0.0026908251456916332
arithmetic_mixed,1.25,arith_007_untrusted_conflict,leave_one_out_alignment,0.005769988521933556
arithmetic_mixed,1.25,arith_007_asserted_conflict,leave_one_out_alignment,-0.0063087791204452515
arithmetic_mixed,1.25,arith_007_explicit_correction,leave_one_out_alignment,0.0064870696514844894
arithmetic_mixed,1.25,arith_007_final_recheck,leave_one_out_alignment,-0.009246638976037502
arithmetic_mixed,1.25,arith_008_clean,leave_one_out_alignment,-0.004098669160157442
arithmetic_mixed,1.25,arith_008_paraphrase,leave_one_out_alignment,-0.0032675573602318764
arithmetic_mixed,1.25,arith_008_untrusted_conflict,leave_one_out_alignment,-7.501417712774128e-05
arithmetic_mixed,1.25,arith_008_asserted_conflict,leave_one_out_alignment,-0.0068575721234083176
arithmetic_mixed,1.25,arith_008_explicit_correction,leave_one_out_alignment,0.0007885427330620587
arithmetic_mixed,1.25,arith_008_final_recheck,leave_one_out_alignment,-0.010540214367210865
arithmetic_mixed,1.25,arith_009_clean,leave_one_out_alignment,-0.009694814682006836
arithmetic_mixed,1.25,arith_009_paraphrase,leave_one_out_alignment,-0.009351766668260098
arithmetic_mixed,1.25,arith_009_untrusted_conflict,leave_one_out_alignment,-0.007045671343803406
arithmetic_mixed,1.25,arith_009_asserted_conflict,leave_one_out_alignment,-0.013303504325449467
arithmetic_mixed,1.25,arith_009_explicit_correction,leave_one_out_alignment,-0.007887437008321285
arithmetic_mixed,1.25,arith_009_final_recheck,leave_one_out_alignment,-0.016105256974697113
arithmetic_mixed,1.25,arith_010_clean,leave_one_out_alignment,-0.0035240312572568655
arithmetic_mixed,1.25,arith_010_paraphrase,leave_one_out_alignment,-0.0016012542182579637
arithmetic_mixed,1.25,arith_010_untrusted_conflict,leave_one_out_alignment,0.0004952409071847796
arithmetic_mixed,1.25,arith_010_asserted_conflict,leave_one_out_alignment,-0.007924937643110752
arithmetic_mixed,1.25,arith_010_explicit_correction,leave_one_out_alignment,0.0022200089879333973
arithmetic_mixed,1.25,arith_010_final_recheck,leave_one_out_alignment,-0.009981825016438961
arithmetic_mixed,1.25,arith_011_clean,leave_one_out_alignment,-0.005089743994176388
arithmetic_mixed,1.25,arith_011_paraphrase,leave_one_out_alignment,-0.003851009998470545
arithmetic_mixed,1.25,arith_011_untrusted_conflict,leave_one_out_alignment,0.0014503330457955599
arithmetic_mixed,1.25,arith_011_asserted_conflict,leave_one_out_alignment,-0.006408645771443844
arithmetic_mixed,1.25,arith_011_explicit_correction,leave_one_out_alignment,0.0006543746567331254
arithmetic_mixed,1.25,arith_011_final_recheck,leave_one_out_alignment,-0.009757584892213345
arithmetic_mixed,1.25,arith_012_clean,leave_one_out_alignment,-0.004869270604103804
arithmetic_mixed,1.25,arith_012_paraphrase,leave_one_out_alignment,-0.0030728490091860294
arithmetic_mixed,1.25,arith_012_untrusted_conflict,leave_one_out_alignment,0.0010894822189584374
arithmetic_mixed,1.25,arith_012_asserted_conflict,leave_one_out_alignment,-0.00790183525532484
arithmetic_mixed,1.25,arith_012_explicit_correction,leave_one_out_alignment,0.001141988905146718
arithmetic_mixed,1.25,arith_012_final_recheck,leave_one_out_alignment,-0.00995856523513794
arithmetic_mixed,1.25,arith_013_clean,leave_one_out_alignment,-0.004895254969596863
arithmetic_mixed,1.25,arith_013_paraphrase,leave_one_out_alignment,-0.0033457584213465452
arithmetic_mixed,1.25,arith_013_untrusted_conflict,leave_one_out_alignment,-0.0013780773151665926
arithmetic_mixed,1.25,arith_013_asserted_conflict,leave_one_out_alignment,-0.01041168998926878
arithmetic_mixed,1.25,arith_013_explicit_correction,leave_one_out_alignment,-0.0014901754911988974
arithmetic_mixed,1.25,arith_013_final_recheck,leave_one_out_alignment,-0.012835253961384296
arithmetic_mixed,1.25,arith_014_clean,leave_one_out_alignment,-0.004690500441938639
arithmetic_mixed,1.25,arith_014_paraphrase,leave_one_out_alignment,-0.002797981956973672
arithmetic_mixed,1.25,arith_014_untrusted_conflict,leave_one_out_alignment,0.002152735600247979
arithmetic_mixed,1.25,arith_014_asserted_conflict,leave_one_out_alignment,-0.006196749396622181
arithmetic_mixed,1.25,arith_014_explicit_correction,leave_one_out_alignment,0.0018644245574250817
arithmetic_mixed,1.25,arith_014_final_recheck,leave_one_out_alignment,-0.007608077023178339
arithmetic_mixed,1.25,arith_015_clean,leave_one_out_alignment,-0.0041632759384810925
arithmetic_mixed,1.25,arith_015_paraphrase,leave_one_out_alignment,-0.0018498681019991636
arithmetic_mixed,1.25,arith_015_untrusted_conflict,leave_one_out_alignment,0.000807438394986093
arithmetic_mixed,1.25,arith_015_asserted_conflict,leave_one_out_alignment,-0.008479474112391472
