prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split
confirm_g020_irrelevant,1020,5,0,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Irrelevant fact: Selene is associated with Forest.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g020_paraphrase,1020,5,0,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Priya reaches Ronan.
The destination connected to Ronan is River.
Based on those two links, select the label for Priya: River or Mountain.
Answer:",confirmation
confirm_g020_weak_distractor,1020,5,0,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g020_competition_balanced,1020,5,0,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Competing fact: Priya is also associated with Mountain.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g020_direct_conflict,1020,5,0,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Direct conflicting fact: Priya resolves to Mountain.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g020_closure_update,1020,5,0,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Old record: Ronan resolves to River.
Updated record: Ronan resolves to Mountain, not River.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g020_closure_override,1020,5,0,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that routes through Ronan receive label River.
Override rule: in this case, items that routes through Ronan receive label Mountain.
Fact: Priya routes through Ronan.
Question: Which label applies to Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g020_exception_override,1020,5,0,exception_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items connected to Ronan use label River.
Exception: Priya is a special case and uses label Mountain.
Fact: Priya is connected to Ronan.
Question: Which label applies to Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g021_clean,1021,5,1,clean,clean,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Priya connects via Ronan.
Fact 2: Ronan carries label Forest.
Question: Which label is associated with Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_rename,1021,5,1,rename,relation_preserving,stable,Forest,Ocean,Sun,"Consider a tiny mapping network.
Link one: Priya connects via Ronan.
Link two: Ronan carries label Forest.
Choose the label reached from Priya: Forest or Ocean.
One word answer:",confirmation
confirm_g021_permuted,1021,5,1,permuted,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 2: Ronan carries label Forest.
Fact 1: Priya connects via Ronan.
Question: Which label is associated with Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_redundant,1021,5,1,redundant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Priya connects via Ronan.
Fact 2: Ronan carries label Forest.
Repeated confirmation: Priya still goes through Ronan.
Repeated confirmation: Ronan still points to Forest.
Question: Which label is associated with Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_irrelevant,1021,5,1,irrelevant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Priya connects via Ronan.
Fact 2: Ronan carries label Forest.
Irrelevant fact: Selene is associated with Sun.
Question: Which label is associated with Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_paraphrase,1021,5,1,paraphrase,relation_preserving,stable,Forest,Ocean,Sun,"In this example, Priya reaches Ronan.
The destination connected to Ronan is Forest.
Based on those two links, select the label for Priya: Forest or Ocean.
Answer:",confirmation
confirm_g021_weak_distractor,1021,5,1,weak_distractor,structure_changing,stable_shift,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Priya connects via Ronan.
Fact 2: Ronan carries label Forest.
Weak note: some unrelated source mentions Ocean, but does not update the graph.
Question: Which label is associated with Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_competition_balanced,1021,5,1,competition_balanced,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Priya connects via Ronan.
Fact 2: Ronan carries label Forest.
Competing fact: Priya is also associated with Ocean.
Question: Which label is associated with Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_direct_conflict,1021,5,1,direct_conflict,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Priya connects via Ronan.
Fact 2: Ronan carries label Forest.
Direct conflicting fact: Priya carries label Ocean.
Question: Which label is associated with Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_closure_update,1021,5,1,closure_update,structure_changing,closure,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Priya connects via Ronan.
Old record: Ronan carries label Forest.
Updated record: Ronan carries label Ocean, not Forest.
Question: Which label is associated with Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_closure_override,1021,5,1,closure_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items that connects via Ronan receive label Forest.
Override rule: in this case, items that connects via Ronan receive label Ocean.
Fact: Priya connects via Ronan.
Question: Which label applies to Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g021_exception_override,1021,5,1,exception_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items connected to Ronan use label Forest.
Exception: Priya is a special case and uses label Ocean.
Fact: Priya is connected to Ronan.
Question: Which label applies to Priya: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g022_clean,1022,5,2,clean,clean,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Priya passes through Ronan.
Fact 2: Ronan is coded as Sun.
Question: Which label is associated with Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_rename,1022,5,2,rename,relation_preserving,stable,Sun,Moon,Cloud,"Consider a tiny mapping network.
Link one: Priya passes through Ronan.
Link two: Ronan is coded as Sun.
Choose the label reached from Priya: Sun or Moon.
One word answer:",confirmation
confirm_g022_permuted,1022,5,2,permuted,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 2: Ronan is coded as Sun.
Fact 1: Priya passes through Ronan.
Question: Which label is associated with Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_redundant,1022,5,2,redundant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Priya passes through Ronan.
Fact 2: Ronan is coded as Sun.
Repeated confirmation: Priya still goes through Ronan.
Repeated confirmation: Ronan still points to Sun.
Question: Which label is associated with Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_irrelevant,1022,5,2,irrelevant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Priya passes through Ronan.
Fact 2: Ronan is coded as Sun.
Irrelevant fact: Selene is associated with Cloud.
Question: Which label is associated with Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_paraphrase,1022,5,2,paraphrase,relation_preserving,stable,Sun,Moon,Cloud,"In this example, Priya reaches Ronan.
The destination connected to Ronan is Sun.
Based on those two links, select the label for Priya: Sun or Moon.
Answer:",confirmation
confirm_g022_weak_distractor,1022,5,2,weak_distractor,structure_changing,stable_shift,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Priya passes through Ronan.
Fact 2: Ronan is coded as Sun.
Weak note: some unrelated source mentions Moon, but does not update the graph.
Question: Which label is associated with Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_competition_balanced,1022,5,2,competition_balanced,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Priya passes through Ronan.
Fact 2: Ronan is coded as Sun.
Competing fact: Priya is also associated with Moon.
Question: Which label is associated with Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_direct_conflict,1022,5,2,direct_conflict,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Priya passes through Ronan.
Fact 2: Ronan is coded as Sun.
Direct conflicting fact: Priya is coded as Moon.
Question: Which label is associated with Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_closure_update,1022,5,2,closure_update,structure_changing,closure,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Priya passes through Ronan.
Old record: Ronan is coded as Sun.
Updated record: Ronan is coded as Moon, not Sun.
Question: Which label is associated with Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_closure_override,1022,5,2,closure_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items that passes through Ronan receive label Sun.
Override rule: in this case, items that passes through Ronan receive label Moon.
Fact: Priya passes through Ronan.
Question: Which label applies to Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g022_exception_override,1022,5,2,exception_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items connected to Ronan use label Sun.
Exception: Priya is a special case and uses label Moon.
Fact: Priya is connected to Ronan.
Question: Which label applies to Priya: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g023_clean,1023,5,3,clean,clean,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Priya links through Ronan.
Fact 2: Ronan terminates at Cloud.
Question: Which label is associated with Priya: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g023_rename,1023,5,3,rename,relation_preserving,stable,Cloud,Stone,Circle,"Consider a tiny mapping network.
Link one: Priya links through Ronan.
Link two: Ronan terminates at Cloud.
Choose the label reached from Priya: Cloud or Stone.
One word answer:",confirmation
