prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,R_L24,dR_L24,R_L25,dR_L25,DeltaU
confirm_g012_weak_distractor,1012,3,0,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.38606536,-0.07102096,1.568953,-0.24661231,2.3945854,-0.3398862,2.4256668,-1.9352593,2.9345632,-2.662993,3.3730793,-3.392291,5.6097307,-1.8025975,-2.159581
confirm_g012_competition_balanced,1012,3,0,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Competing fact: Jarek is also associated with Square.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.4392848,-0.017801523,1.1960268,-0.61953855,2.5875487,-0.14692283,1.7789725,-2.5819535,1.5239,-4.073656,1.9931364,-4.772234,3.957735,-3.4545932,-4.746976
confirm_g012_direct_conflict,1012,3,0,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Direct conflicting fact: Jarek resolves to Square.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.43254304,-0.024543285,1.5070963,-0.30846906,2.7747865,0.040314913,1.5255634,-2.835363,1.1352072,-4.462349,1.0579214,-5.707449,3.760951,-3.6513772,-5.6445875
confirm_g012_closure_update,1012,3,0,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Old record: Kaia resolves to Circle.
Updated record: Kaia resolves to Square, not Circle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.52816486,0.07107854,1.8275547,0.011989355,3.0210695,0.28659797,2.0085618,-2.3523643,2.0459762,-3.55158,1.5479403,-5.21743,3.6168432,-3.795485,-4.756669
confirm_g012_closure_override,1012,3,0,closure_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items that routes through Kaia receive label Circle.
Override rule: in this case, items that routes through Kaia receive label Square.
Fact: Jarek routes through Kaia.
Question: Which label applies to Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.053251028,-0.4038353,1.2083921,-0.6071732,1.7196536,-1.014818,0.6705234,-3.6904027,-0.09159851,-5.6891546,-0.40223503,-7.1676054,1.4216595,-5.990669,-8.736797
confirm_g012_exception_override,1012,3,0,exception_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items connected to Kaia use label Circle.
Exception: Jarek is a special case and uses label Square.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.012066603,-0.44501972,1.1396675,-0.67589784,1.9980752,-0.7363963,0.9190105,-3.4419155,-0.67739964,-6.2749557,-0.21061993,-6.9759903,1.4875994,-5.924729,-8.756948
confirm_g013_clean,1013,3,1,clean,clean,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.6870801,0.0,-1.8871086,0.0,-1.7037559,0.0,-4.5476418,0.0,-4.1551275,0.0,-3.4576426,0.0,-6.7170954,0.0,2.8346574
confirm_g013_rename,1013,3,1,rename,relation_preserving,stable,Triangle,Star,River,"Consider a tiny mapping network.
Link one: Jarek connects via Kaia.
Link two: Kaia carries label Triangle.
Choose the label reached from Jarek: Triangle or Star.
One word answer:",confirmation,-5.380848,-2.6937678,-4.07485,-2.1877415,-3.6056132,-1.9018574,-4.425126,0.12251568,-5.3718376,-1.2167101,-1.072773,2.3848696,-2.7423878,3.9747076,5.3459873
confirm_g013_permuted,1013,3,1,permuted,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 2: Kaia carries label Triangle.
Fact 1: Jarek connects via Kaia.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.4142659,0.27281427,-2.3016653,-0.41455674,-1.9290764,-0.22532058,-7.352218,-2.8045764,-6.636302,-2.4811745,-7.0607567,-3.6031141,-10.205111,-3.4880152,-3.3841999
confirm_g013_redundant,1013,3,1,redundant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.7947023,-0.10762215,-2.5540228,-0.6669142,-2.9241374,-1.2203815,-4.9645247,-0.416883,-4.9613256,-0.8061981,-4.1563606,-0.6987181,-7.005356,-0.28826046,1.5694077
confirm_g013_irrelevant,1013,3,1,irrelevant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Irrelevant fact: Lucan is associated with River.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.659263,0.02781725,-2.4554098,-0.5683012,-2.5468178,-0.8430619,-4.1091876,0.43845415,-3.7208443,0.43428326,-1.2293282,2.2283144,-5.439996,1.2770996,5.056634
confirm_g013_paraphrase,1013,3,1,paraphrase,relation_preserving,stable,Triangle,Star,River,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is Triangle.
Based on those two links, select the label for Jarek: Triangle or Star.
Answer:",confirmation,-2.709856,-0.022775888,-2.7005854,-0.8134768,-2.1146517,-0.41089582,-1.737831,2.8098106,-0.52824235,3.6268852,6.545207,10.00285,2.1542654,8.871361,15.959843
confirm_g013_weak_distractor,1013,3,1,weak_distractor,structure_changing,stable_shift,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Weak note: some unrelated source mentions Star, but does not update the graph.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.2936714,0.39340878,-2.2824626,-0.39535403,-2.2574046,-0.5536487,-5.6737075,-1.1260657,-5.4883857,-1.3332582,-2.7375765,0.7200661,-6.337658,0.37943745,2.2963924
confirm_g013_competition_balanced,1013,3,1,competition_balanced,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Competing fact: Jarek is also associated with Star.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.5725646,0.11451554,-2.545588,-0.65847945,-2.2011492,-0.49739337,-6.6032524,-2.0556107,-6.0423326,-1.8872051,-3.0355244,0.4221182,-7.0293574,-0.31226206,1.1234663
confirm_g013_direct_conflict,1013,3,1,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Direct conflicting fact: Jarek carries label Star.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.534993,0.15208721,-2.708541,-0.82143235,-3.0165787,-1.3128228,-8.09374,-3.5460987,-9.726475,-5.571347,-8.937111,-5.4794683,-10.660986,-3.9438906,-6.6265335
confirm_g013_closure_update,1013,3,1,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Old record: Kaia carries label Triangle.
Updated record: Kaia carries label Star, not Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.0679884,0.61909175,-2.2768207,-0.3897121,-2.5779948,-0.87423897,-8.253096,-3.7054539,-8.504916,-4.3497887,-9.238129,-5.780486,-11.22514,-4.5080442,-6.48468
confirm_g013_closure_override,1013,3,1,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that connects via Kaia receive label Triangle.
Override rule: in this case, items that connects via Kaia receive label Star.
Fact: Jarek connects via Kaia.
Question: Which label applies to Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.60796,0.07912016,-2.767702,-0.88059354,-2.827668,-1.1239121,-7.7035904,-3.1559486,-9.623369,-5.4682417,-12.076567,-8.618924,-12.763105,-6.04601,-9.3203
confirm_g013_exception_override,1013,3,1,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Kaia use label Triangle.
Exception: Jarek is a special case and uses label Star.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-2.4496658,0.23741436,-2.4354665,-0.54835796,-2.3638086,-0.6600528,-6.7902718,-2.24263,-9.42656,-5.271433,-11.461865,-8.004223,-12.209153,-5.492058,-8.16051
confirm_g014_clean,1014,3,2,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,2.6678398,0.0,4.77163,0.0,5.062434,0.0,9.647143,0.0,13.704526,0.0,12.283905,0.0,16.817057,0.0,2.8346574
confirm_g014_rename,1014,3,2,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Jarek passes through Kaia.
Link two: Kaia is coded as River.
Choose the label reached from Jarek: River or Mountain.
One word answer:",confirmation,2.4287696,-0.23907018,4.911931,0.14030123,5.4888763,0.42644215,8.185249,-1.461894,12.961332,-0.7431936,15.301971,3.0180664,19.445726,2.6286697,5.05318
confirm_g014_permuted,1014,3,2,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Kaia is coded as River.
Fact 1: Jarek passes through Kaia.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,2.5513139,-0.11652589,3.9704766,-0.8011532,4.1454206,-0.91701365,7.885439,-1.7617044,12.104036,-1.6004896,11.075661,-1.2082443,15.302619,-1.5144377,-0.24120665
confirm_g014_redundant,1014,3,2,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,2.5555255,-0.112314224,4.2855225,-0.48610735,5.0333815,-0.029052734,9.135641,-0.51150227,12.872519,-0.8320074,10.139893,-2.1440125,14.761359,-2.0556974,-0.10389447
confirm_g014_irrelevant,1014,3,2,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Irrelevant fact: Lucan is associated with Forest.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,3.0754201,0.40758038,4.4679375,-0.30369234,4.5817766,-0.48065758,7.6813936,-1.9657497,12.361106,-1.34342,9.273677,-3.0102282,14.439483,-2.377574,-1.6097429
confirm_g014_paraphrase,1014,3,2,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is River.
Based on those two links, select the label for Jarek: River or Mountain.
Answer:",confirmation,4.727187,2.0593474,6.6565666,1.8849368,8.476658,3.4142237,11.471203,1.8240595,15.995585,2.2910595,19.70124,7.4173355,23.660564,6.843508,12.946978
confirm_g014_weak_distractor,1014,3,2,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,2.665836,-0.0020036697,4.4043207,-0.3673091,4.3244224,-0.73801184,8.056185,-1.5909586,12.375729,-1.3287973,12.202543,-0.08136177,17.414436,0.5973797,1.7359486
confirm_g014_competition_balanced,1014,3,2,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Competing fact: Jarek is also associated with Mountain.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,2.4346352,-0.2332046,3.1239705,-1.6476593,2.8918715,-2.1705627,3.3084874,-6.338656,6.8259773,-6.8785486,7.4662566,-4.8176484,12.213238,-4.603819,-8.433292
confirm_g014_direct_conflict,1014,3,2,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Direct conflicting fact: Jarek is coded as Mountain.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,2.5873957,-0.0804441,2.6441057,-2.1275241,2.9416113,-2.120823,3.105175,-6.5419683,5.8797655,-7.8247604,5.318964,-6.964941,10.577565,-6.2394915,-11.083407
confirm_g014_closure_update,1014,3,2,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Old record: Kaia is coded as River.
Updated record: Kaia is coded as Mountain, not River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,2.6845834,0.01674366,3.800599,-0.9710307,4.034189,-1.028245,3.9786532,-5.6684904,8.428246,-5.2762804,8.523626,-3.7602787,12.68591,-4.1311464,-6.384656
confirm_g014_closure_override,1014,3,2,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that passes through Kaia receive label River.
Override rule: in this case, items that passes through Kaia receive label Mountain.
Fact: Jarek passes through Kaia.
Question: Which label applies to Jarek: River or Mountain?
Answer with exactly one word:",confirmation,2.0653682,-0.6024716,3.1927247,-1.5789051,3.2010016,-1.8614326,3.055942,-6.5912013,7.0850773,-6.6194487,6.347355,-5.93655,10.952369,-5.864688,-9.676272
confirm_g014_exception_override,1014,3,2,exception_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items connected to Kaia use label River.
Exception: Jarek is a special case and uses label Mountain.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: River or Mountain?
Answer with exactly one word:",confirmation,1.6894696,-0.9783702,2.8507833,-1.9208465,2.9408944,-2.1215398,2.791786,-6.855357,5.945127,-7.759399,3.8907604,-8.393145,8.650245,-8.166812,-12.991766
confirm_g015_clean,1015,3,3,clean,clean,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,1.0212617,0.0,0.66458714,0.0,-0.8891135,0.0,-1.6793227,0.0,-2.4327283,0.0,-3.6104856,0.0,-2.2949734,0.0,2.8346574
