prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L18,dR_L18,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,DeltaU
confirm_g013_irrelevant,1013,3,1,irrelevant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Irrelevant fact: Lucan is associated with River.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-7.6744785,4.300871,-20.445568,4.604437,-25.313278,7.2888336,-47.56907,5.462204,-67.26457,5.960785,-90.68001,4.5585175,25.345455
confirm_g013_paraphrase,1013,3,1,paraphrase,relation_preserving,stable,Triangle,Star,River,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is Triangle.
Based on those two links, select the label for Jarek: Triangle or Star.
Answer:",confirmation,-20.75137,-8.77602,-39.267937,-14.217932,-46.78225,-14.180138,-73.86658,-20.835304,-83.42087,-10.195511,-114.11307,-18.874542,-22.977581
confirm_g013_weak_distractor,1013,3,1,weak_distractor,structure_changing,stable_shift,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Weak note: some unrelated source mentions Star, but does not update the graph.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-3.3105278,8.664822,-10.138506,14.911499,-15.507501,17.094612,-37.35005,15.681221,-66.27646,6.9488983,-91.09537,4.143158,37.9604
confirm_g013_competition_balanced,1013,3,1,competition_balanced,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Competing fact: Jarek is also associated with Star.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-18.051487,-6.0761375,-27.108124,-2.0581188,-31.357391,1.2447205,-52.14775,0.88352203,-87.83053,-14.605171,-115.279785,-20.04126,-6.538287
confirm_g013_direct_conflict,1013,3,1,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Direct conflicting fact: Jarek carries label Star.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-11.303656,0.6716938,-16.36625,8.683756,-19.101543,13.500568,-41.839165,11.192108,-69.76279,3.4625702,-101.733955,-6.49543,23.708654
confirm_g013_closure_update,1013,3,1,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Old record: Kaia carries label Triangle.
Updated record: Kaia carries label Star, not Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-10.079812,1.8955374,-32.850094,-7.800089,-37.8272,-5.22509,-59.868435,-6.837162,-79.66898,-6.4436264,-102.40294,-7.1644135,-1.5333595
confirm_g013_closure_override,1013,3,1,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that connects via Kaia receive label Triangle.
Override rule: in this case, items that connects via Kaia receive label Star.
Fact: Jarek connects via Kaia.
Question: Which label applies to Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-31.318222,-19.342873,-46.633797,-21.583792,-58.45159,-25.84948,-81.13291,-28.101639,-119.649666,-46.42431,-146.83496,-51.596436,-70.68272
confirm_g013_exception_override,1013,3,1,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Kaia use label Triangle.
Exception: Jarek is a special case and uses label Star.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-32.575104,-20.599754,-59.30464,-34.25464,-66.01617,-33.414055,-88.42024,-35.38897,-132.477,-59.251648,-159.64545,-64.40692,-94.220985
confirm_g014_clean,1014,3,2,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,8.073126,0.0,3.1674604,0.0,4.4663506,0.0,12.672054,0.0,24.641094,0.0,31.711071,0.0,12.397655
confirm_g014_rename,1014,3,2,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Jarek passes through Kaia.
Link two: Kaia is coded as River.
Choose the label reached from Jarek: River or Mountain.
One word answer:",confirmation,7.5875254,-0.48560047,12.590359,9.422898,21.249552,16.783201,27.763191,15.091137,39.04222,14.401127,44.127445,12.416374,41.854645
confirm_g014_permuted,1014,3,2,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Kaia is coded as River.
Fact 1: Jarek passes through Kaia.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,9.995647,1.9225216,-6.7789955,-9.946456,1.7120991,-2.7542515,8.985239,-3.6868153,21.25151,-3.3895836,26.779934,-4.931137,2.6983433
confirm_g014_redundant,1014,3,2,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,7.0485635,-1.0245624,-4.1821365,-7.349597,1.417903,-3.0484476,10.42871,-2.2433443,15.98341,-8.657684,23.939064,-7.772007,-0.80895805
confirm_g014_irrelevant,1014,3,2,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Irrelevant fact: Lucan is associated with Forest.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,9.707628,1.6345024,8.34352,5.1760597,15.659346,11.192995,22.902184,10.230129,41.049995,16.408901,46.06894,14.357868,38.7788
confirm_g014_paraphrase,1014,3,2,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is River.
Based on those two links, select the label for Jarek: River or Mountain.
Answer:",confirmation,-11.753025,-19.82615,-23.264782,-26.432243,-12.502732,-16.969082,-3.3802938,-16.05235,1.4283333,-23.21276,7.006462,-24.704609,-38.41474
confirm_g014_weak_distractor,1014,3,2,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,9.094423,1.0212975,6.0525236,2.8850632,15.760744,11.294394,22.302172,9.630117,35.785564,11.14447,41.258224,9.547153,32.521603
confirm_g014_competition_balanced,1014,3,2,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Competing fact: Jarek is also associated with Mountain.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,5.947833,-2.1252928,3.6055193,0.43805885,13.094599,8.628248,20.779774,8.107719,31.82769,7.186596,34.72963,3.0185585,23.969715
confirm_g014_direct_conflict,1014,3,2,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Direct conflicting fact: Jarek is coded as Mountain.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,8.272267,0.1991415,9.830455,6.6629944,18.408268,13.941917,24.575039,11.902985,33.83139,9.190296,36.305847,4.594776,32.012962
confirm_g014_closure_update,1014,3,2,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Old record: Kaia is coded as River.
Updated record: Kaia is coded as Mountain, not River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation,-2.2456303,-10.318756,-22.702377,-25.869839,-6.136715,-10.6030655,2.7986116,-9.873443,12.729176,-11.911919,17.76054,-13.950531,-19.852036
confirm_g014_closure_override,1014,3,2,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that passes through Kaia receive label River.
Override rule: in this case, items that passes through Kaia receive label Mountain.
Fact: Jarek passes through Kaia.
Question: Which label applies to Jarek: River or Mountain?
Answer with exactly one word:",confirmation,-16.617493,-24.690619,-24.678028,-27.84549,-17.663162,-22.129513,-9.474558,-22.146612,-8.929104,-33.570198,-0.12792206,-31.838993,-53.385014
confirm_g014_exception_override,1014,3,2,exception_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items connected to Kaia use label River.
Exception: Jarek is a special case and uses label Mountain.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: River or Mountain?
Answer with exactly one word:",confirmation,-24.82844,-32.901566,-41.276497,-44.44396,-33.16709,-37.633442,-25.375881,-38.047935,-35.661495,-60.30259,-29.364838,-61.07591,-101.87209
confirm_g015_clean,1015,3,3,clean,clean,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,12.387646,0.0,6.089241,0.0,17.643854,0.0,32.38948,0.0,42.560898,0.0,46.164978,0.0,12.397655
confirm_g015_rename,1015,3,3,rename,relation_preserving,stable,Forest,Ocean,Sun,"Consider a tiny mapping network.
Link one: Jarek links through Kaia.
Link two: Kaia terminates at Forest.
Choose the label reached from Jarek: Forest or Ocean.
One word answer:",confirmation,22.35075,9.963104,29.311138,23.221897,42.97701,25.333155,54.003708,21.614227,76.03323,33.472336,73.03921,26.87423,71.93589
confirm_g015_permuted,1015,3,3,permuted,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 2: Kaia terminates at Forest.
Fact 1: Jarek links through Kaia.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,15.060564,2.6729183,7.0547037,0.9654627,18.849552,1.205698,34.142406,1.7529259,48.144604,5.583706,51.363987,5.199009,20.00505
confirm_g015_redundant,1015,3,3,redundant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to Forest.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,9.848672,-2.5389738,1.6620922,-4.427149,16.720804,-0.9230499,32.422554,0.033073425,38.888416,-3.6724815,41.99726,-4.167717,5.9869094
confirm_g015_irrelevant,1015,3,3,irrelevant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Irrelevant fact: Lucan is associated with Sun.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,14.174843,1.7871971,7.361168,1.2719269,22.85268,5.208826,37.145798,4.756317,52.052605,9.491707,53.635002,7.470024,25.877726
confirm_g015_paraphrase,1015,3,3,paraphrase,relation_preserving,stable,Forest,Ocean,Sun,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is Forest.
Based on those two links, select the label for Jarek: Forest or Ocean.
Answer:",confirmation,13.800036,1.4123907,8.240875,2.1516342,27.931786,10.287931,42.16531,9.775829,58.093315,15.532417,58.302567,12.1375885,35.594204
confirm_g015_weak_distractor,1015,3,3,weak_distractor,structure_changing,stable_shift,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Weak note: some unrelated source mentions Ocean, but does not update the graph.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,15.189353,2.8017073,7.84124,1.7519989,26.434015,8.790161,39.477226,7.0877457,55.640377,13.079479,57.944996,11.780018,32.670166
confirm_g015_competition_balanced,1015,3,3,competition_balanced,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Competing fact: Jarek is also associated with Ocean.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,1.8905916,-10.497054,-1.2582226,-7.3474636,6.0491085,-11.594746,20.23252,-12.156961,24.72884,-17.832058,30.167381,-15.997597,-19.119762
confirm_g015_direct_conflict,1015,3,3,direct_conflict,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Direct conflicting fact: Jarek terminates at Ocean.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,6.4511957,-5.93645,1.0380745,-5.0511665,12.917086,-4.7267685,27.950495,-4.438986,29.461147,-13.0997505,34.021683,-12.143295,-7.173337
confirm_g015_closure_update,1015,3,3,closure_update,structure_changing,closure,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Old record: Kaia terminates at Forest.
Updated record: Kaia terminates at Ocean, not Forest.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,11.188173,-1.1994724,-5.9179325,-12.007174,14.068228,-3.5756264,28.472958,-3.916523,49.9941,7.433201,51.27472,5.109741,11.618326
confirm_g015_closure_override,1015,3,3,closure_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items that links through Kaia receive label Forest.
Override rule: in this case, items that links through Kaia receive label Ocean.
Fact: Jarek links through Kaia.
Question: Which label applies to Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,-3.3690815,-15.756727,-14.940203,-21.029444,-9.847965,-27.49182,6.449051,-25.94043,-1.3821945,-43.943092,6.1561756,-40.008804,-62.340145
