task,representation,prompt_id,metric,value
arithmetic_mixed,direction_only,arith_013_final_recheck,future_alignment,-0.2286888062953949
arithmetic_mixed,direction_only,arith_014_clean,future_alignment,-0.22701333463191986
arithmetic_mixed,direction_only,arith_014_paraphrase,future_alignment,-0.22759823501110077
arithmetic_mixed,direction_only,arith_014_untrusted_conflict,future_alignment,-0.22597770392894745
arithmetic_mixed,direction_only,arith_014_asserted_conflict,future_alignment,-0.22661879658699036
arithmetic_mixed,direction_only,arith_014_explicit_correction,future_alignment,-0.22502969205379486
arithmetic_mixed,direction_only,arith_014_final_recheck,future_alignment,-0.22867035865783691
arithmetic_mixed,direction_only,arith_015_clean,future_alignment,-0.22722072899341583
arithmetic_mixed,direction_only,arith_015_paraphrase,future_alignment,-0.22561684250831604
arithmetic_mixed,direction_only,arith_015_untrusted_conflict,future_alignment,-0.22502878308296204
arithmetic_mixed,direction_only,arith_015_asserted_conflict,future_alignment,-0.2266722470521927
arithmetic_mixed,direction_only,arith_015_explicit_correction,future_alignment,-0.22487401962280273
arithmetic_mixed,direction_only,arith_015_final_recheck,future_alignment,-0.22926926612854004
arithmetic_mixed,direction_only,arith_000_clean,leave_one_out_alignment,-0.3734477758407593
arithmetic_mixed,direction_only,arith_000_paraphrase,leave_one_out_alignment,-0.3749314546585083
arithmetic_mixed,direction_only,arith_000_untrusted_conflict,leave_one_out_alignment,-0.3752182424068451
arithmetic_mixed,direction_only,arith_000_asserted_conflict,leave_one_out_alignment,-0.37601783871650696
arithmetic_mixed,direction_only,arith_000_explicit_correction,leave_one_out_alignment,-0.3744749426841736
arithmetic_mixed,direction_only,arith_000_final_recheck,leave_one_out_alignment,-0.3777149021625519
arithmetic_mixed,direction_only,arith_001_clean,leave_one_out_alignment,-0.37460944056510925
arithmetic_mixed,direction_only,arith_001_paraphrase,leave_one_out_alignment,-0.37785908579826355
arithmetic_mixed,direction_only,arith_001_untrusted_conflict,leave_one_out_alignment,-0.37630191445350647
arithmetic_mixed,direction_only,arith_001_asserted_conflict,leave_one_out_alignment,-0.3775334656238556
arithmetic_mixed,direction_only,arith_001_explicit_correction,leave_one_out_alignment,-0.37584495544433594
arithmetic_mixed,direction_only,arith_001_final_recheck,leave_one_out_alignment,-0.3788548707962036
arithmetic_mixed,direction_only,arith_002_clean,leave_one_out_alignment,-0.37515562772750854
arithmetic_mixed,direction_only,arith_002_paraphrase,leave_one_out_alignment,-0.37803372740745544
arithmetic_mixed,direction_only,arith_002_untrusted_conflict,leave_one_out_alignment,-0.3759612441062927
arithmetic_mixed,direction_only,arith_002_asserted_conflict,leave_one_out_alignment,-0.3767350912094116
arithmetic_mixed,direction_only,arith_002_explicit_correction,leave_one_out_alignment,-0.37480929493904114
arithmetic_mixed,direction_only,arith_002_final_recheck,leave_one_out_alignment,-0.37768086791038513
arithmetic_mixed,direction_only,arith_003_clean,leave_one_out_alignment,-0.3766137957572937
arithmetic_mixed,direction_only,arith_003_paraphrase,leave_one_out_alignment,-0.37789735198020935
arithmetic_mixed,direction_only,arith_003_untrusted_conflict,leave_one_out_alignment,-0.377876341342926
arithmetic_mixed,direction_only,arith_003_asserted_conflict,leave_one_out_alignment,-0.3778696656227112
arithmetic_mixed,direction_only,arith_003_explicit_correction,leave_one_out_alignment,-0.37666988372802734
arithmetic_mixed,direction_only,arith_003_final_recheck,leave_one_out_alignment,-0.3794492483139038
arithmetic_mixed,direction_only,arith_004_clean,leave_one_out_alignment,-0.37272101640701294
arithmetic_mixed,direction_only,arith_004_paraphrase,leave_one_out_alignment,-0.37586408853530884
arithmetic_mixed,direction_only,arith_004_untrusted_conflict,leave_one_out_alignment,-0.3733464479446411
arithmetic_mixed,direction_only,arith_004_asserted_conflict,leave_one_out_alignment,-0.3761081397533417
arithmetic_mixed,direction_only,arith_004_explicit_correction,leave_one_out_alignment,-0.37357720732688904
arithmetic_mixed,direction_only,arith_004_final_recheck,leave_one_out_alignment,-0.37703385949134827
arithmetic_mixed,direction_only,arith_005_clean,leave_one_out_alignment,-0.3742753267288208
arithmetic_mixed,direction_only,arith_005_paraphrase,leave_one_out_alignment,-0.3760055899620056
arithmetic_mixed,direction_only,arith_005_untrusted_conflict,leave_one_out_alignment,-0.3728160858154297
arithmetic_mixed,direction_only,arith_005_asserted_conflict,leave_one_out_alignment,-0.37590599060058594
arithmetic_mixed,direction_only,arith_005_explicit_correction,leave_one_out_alignment,-0.3731789290904999
arithmetic_mixed,direction_only,arith_005_final_recheck,leave_one_out_alignment,-0.3764679729938507
arithmetic_mixed,direction_only,arith_006_clean,leave_one_out_alignment,-0.37469643354415894
arithmetic_mixed,direction_only,arith_006_paraphrase,leave_one_out_alignment,-0.37611284852027893
arithmetic_mixed,direction_only,arith_006_untrusted_conflict,leave_one_out_alignment,-0.37465900182724
arithmetic_mixed,direction_only,arith_006_asserted_conflict,leave_one_out_alignment,-0.37605586647987366
arithmetic_mixed,direction_only,arith_006_explicit_correction,leave_one_out_alignment,-0.3737350106239319
arithmetic_mixed,direction_only,arith_006_final_recheck,leave_one_out_alignment,-0.3778741657733917
arithmetic_mixed,direction_only,arith_007_clean,leave_one_out_alignment,-0.37327390909194946
arithmetic_mixed,direction_only,arith_007_paraphrase,leave_one_out_alignment,-0.37599238753318787
arithmetic_mixed,direction_only,arith_007_untrusted_conflict,leave_one_out_alignment,-0.37334683537483215
arithmetic_mixed,direction_only,arith_007_asserted_conflict,leave_one_out_alignment,-0.3751713037490845
arithmetic_mixed,direction_only,arith_007_explicit_correction,leave_one_out_alignment,-0.3723990023136139
arithmetic_mixed,direction_only,arith_007_final_recheck,leave_one_out_alignment,-0.37659701704978943
arithmetic_mixed,direction_only,arith_008_clean,leave_one_out_alignment,-0.3741385340690613
arithmetic_mixed,direction_only,arith_008_paraphrase,leave_one_out_alignment,-0.37619441747665405
arithmetic_mixed,direction_only,arith_008_untrusted_conflict,leave_one_out_alignment,-0.37518784403800964
arithmetic_mixed,direction_only,arith_008_asserted_conflict,leave_one_out_alignment,-0.3764040768146515
arithmetic_mixed,direction_only,arith_008_explicit_correction,leave_one_out_alignment,-0.3749532401561737
arithmetic_mixed,direction_only,arith_008_final_recheck,leave_one_out_alignment,-0.37737682461738586
arithmetic_mixed,direction_only,arith_009_clean,leave_one_out_alignment,-0.37312278151512146
arithmetic_mixed,direction_only,arith_009_paraphrase,leave_one_out_alignment,-0.3748781085014343
arithmetic_mixed,direction_only,arith_009_untrusted_conflict,leave_one_out_alignment,-0.3737029731273651
arithmetic_mixed,direction_only,arith_009_asserted_conflict,leave_one_out_alignment,-0.3744468688964844
arithmetic_mixed,direction_only,arith_009_explicit_correction,leave_one_out_alignment,-0.3722109794616699
arithmetic_mixed,direction_only,arith_009_final_recheck,leave_one_out_alignment,-0.3768715560436249
arithmetic_mixed,direction_only,arith_010_clean,leave_one_out_alignment,-0.3743167817592621
arithmetic_mixed,direction_only,arith_010_paraphrase,leave_one_out_alignment,-0.37747594714164734
arithmetic_mixed,direction_only,arith_010_untrusted_conflict,leave_one_out_alignment,-0.3749270439147949
arithmetic_mixed,direction_only,arith_010_asserted_conflict,leave_one_out_alignment,-0.37716972827911377
arithmetic_mixed,direction_only,arith_010_explicit_correction,leave_one_out_alignment,-0.37413421273231506
arithmetic_mixed,direction_only,arith_010_final_recheck,leave_one_out_alignment,-0.3780023753643036
arithmetic_mixed,direction_only,arith_011_clean,leave_one_out_alignment,-0.37551817297935486
arithmetic_mixed,direction_only,arith_011_paraphrase,leave_one_out_alignment,-0.3781385123729706
arithmetic_mixed,direction_only,arith_011_untrusted_conflict,leave_one_out_alignment,-0.37590697407722473
arithmetic_mixed,direction_only,arith_011_asserted_conflict,leave_one_out_alignment,-0.37713494896888733
arithmetic_mixed,direction_only,arith_011_explicit_correction,leave_one_out_alignment,-0.375978022813797
arithmetic_mixed,direction_only,arith_011_final_recheck,leave_one_out_alignment,-0.3783389925956726
arithmetic_mixed,direction_only,arith_012_clean,leave_one_out_alignment,-0.375768780708313
arithmetic_mixed,direction_only,arith_012_paraphrase,leave_one_out_alignment,-0.3776731789112091
arithmetic_mixed,direction_only,arith_012_untrusted_conflict,leave_one_out_alignment,-0.37628185749053955
arithmetic_mixed,direction_only,arith_012_asserted_conflict,leave_one_out_alignment,-0.3768700063228607
arithmetic_mixed,direction_only,arith_012_explicit_correction,leave_one_out_alignment,-0.37452954053878784
arithmetic_mixed,direction_only,arith_012_final_recheck,leave_one_out_alignment,-0.37823113799095154
arithmetic_mixed,direction_only,arith_013_clean,leave_one_out_alignment,-0.3729158043861389
arithmetic_mixed,direction_only,arith_013_paraphrase,leave_one_out_alignment,-0.37481632828712463
arithmetic_mixed,direction_only,arith_013_untrusted_conflict,leave_one_out_alignment,-0.3732040822505951
arithmetic_mixed,direction_only,arith_013_asserted_conflict,leave_one_out_alignment,-0.37629690766334534
arithmetic_mixed,direction_only,arith_013_explicit_correction,leave_one_out_alignment,-0.37393414974212646
arithmetic_mixed,direction_only,arith_013_final_recheck,leave_one_out_alignment,-0.37780335545539856
arithmetic_mixed,direction_only,arith_014_clean,leave_one_out_alignment,-0.37515562772750854
arithmetic_mixed,direction_only,arith_014_paraphrase,leave_one_out_alignment,-0.37803372740745544
arithmetic_mixed,direction_only,arith_014_untrusted_conflict,leave_one_out_alignment,-0.3759612441062927
arithmetic_mixed,direction_only,arith_014_asserted_conflict,leave_one_out_alignment,-0.3767350912094116
arithmetic_mixed,direction_only,arith_014_explicit_correction,leave_one_out_alignment,-0.37480929493904114
arithmetic_mixed,direction_only,arith_014_final_recheck,leave_one_out_alignment,-0.37768086791038513
arithmetic_mixed,direction_only,arith_015_clean,leave_one_out_alignment,-0.37552839517593384
arithmetic_mixed,direction_only,arith_015_paraphrase,leave_one_out_alignment,-0.37660491466522217
arithmetic_mixed,direction_only,arith_015_untrusted_conflict,leave_one_out_alignment,-0.3759007155895233
arithmetic_mixed,direction_only,arith_015_asserted_conflict,leave_one_out_alignment,-0.37701836228370667
arithmetic_mixed,direction_only,arith_015_explicit_correction,leave_one_out_alignment,-0.375649094581604
arithmetic_mixed,direction_only,arith_015_final_recheck,leave_one_out_alignment,-0.3791419565677643
arithmetic_mixed,norm_only_fixed_direction,arith_000_clean,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_000_paraphrase,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_000_untrusted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_000_asserted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_000_explicit_correction,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_000_final_recheck,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_001_clean,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_001_paraphrase,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_001_untrusted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_001_asserted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_001_explicit_correction,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_001_final_recheck,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_002_clean,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_002_paraphrase,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_002_untrusted_conflict,future_alignment,0.9999999403953552
arithmetic_mixed,norm_only_fixed_direction,arith_002_asserted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_002_explicit_correction,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_002_final_recheck,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_003_clean,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_003_paraphrase,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_003_untrusted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_003_asserted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_003_explicit_correction,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_003_final_recheck,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_004_clean,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_004_paraphrase,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_004_untrusted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_004_asserted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_004_explicit_correction,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_004_final_recheck,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_005_clean,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_005_paraphrase,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_005_untrusted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_005_asserted_conflict,future_alignment,0.9999999403953552
arithmetic_mixed,norm_only_fixed_direction,arith_005_explicit_correction,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_005_final_recheck,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_006_clean,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_006_paraphrase,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_006_untrusted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_006_asserted_conflict,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_006_explicit_correction,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_006_final_recheck,future_alignment,1.0
arithmetic_mixed,norm_only_fixed_direction,arith_007_clean,future_alignment,1.0
