model,prompt_id,layer,alpha,beta,action_confidence,action_label,mean_p_closure,mean_entropy,gate_open
gemma,arith_ctx_040_clean,16,0.0,0.0,0.977354659232314,a0.0_b0.0_confidence_gate,0.0293364142542416,0.2641198041114505,False
gemma,arith_ctx_040_clean,17,0.0,0.0,0.9805425112556804,a0.0_b0.0_confidence_gate,0.0293364142542416,0.2641198041114505,False
gemma,arith_ctx_040_paraphrase,13,0.0,0.0,0.948380445756292,a0.0_b0.0_confidence_gate,0.1685372213931351,0.7340328248573158,False
gemma,arith_ctx_040_paraphrase,14,0.0,0.0,0.9302181164440504,a0.0_b0.0_confidence_gate,0.1685372213931351,0.7340328248573158,False
gemma,arith_ctx_040_paraphrase,15,0.0,0.0,0.9000898021494824,a0.0_b0.0_confidence_gate,0.1685372213931351,0.7340328248573158,False
gemma,arith_ctx_040_paraphrase,16,0.0,0.0,0.9649630374693544,a0.0_b0.0_confidence_gate,0.1685372213931351,0.7340328248573158,False
gemma,arith_ctx_040_paraphrase,17,0.0,0.0,0.9689039618203212,a0.0_b0.0_confidence_gate,0.1685372213931351,0.7340328248573158,False
gemma,arith_ctx_040_untrusted_conflict,13,0.0,0.0,0.9618630890646426,a0.0_b0.0_confidence_gate,0.1388485929870579,0.7573320871327548,False
gemma,arith_ctx_040_untrusted_conflict,14,0.0,0.0,0.970368499992341,a0.0_b0.0_confidence_gate,0.1388485929870579,0.7573320871327548,False
gemma,arith_ctx_040_untrusted_conflict,15,0.0,0.0,0.9318085295292592,a0.0_b0.0_confidence_gate,0.1388485929870579,0.7573320871327548,False
gemma,arith_ctx_040_untrusted_conflict,16,0.0,0.0,0.9380066994105808,a0.0_b0.0_confidence_gate,0.1388485929870579,0.7573320871327548,False
gemma,arith_ctx_040_untrusted_conflict,17,0.0,0.0,0.9482952574636953,a0.0_b0.0_confidence_gate,0.1388485929870579,0.7573320871327548,False
gemma,arith_ctx_040_asserted_conflict,13,0.0,0.0,0.9770202709819008,a0.0_b0.0_confidence_gate,0.220480523393493,0.723579970348273,False
gemma,arith_ctx_040_asserted_conflict,14,0.0,0.0,0.9618357535696224,a0.0_b0.0_confidence_gate,0.220480523393493,0.723579970348273,False
gemma,arith_ctx_040_asserted_conflict,15,0.0,0.0,0.8899582682681332,a0.0_b0.0_confidence_gate,0.220480523393493,0.723579970348273,False
gemma,arith_ctx_040_asserted_conflict,16,0.0,0.0,0.9380750692632056,a0.0_b0.0_confidence_gate,0.220480523393493,0.723579970348273,False
gemma,arith_ctx_040_asserted_conflict,17,0.0,0.0,0.889473105352577,a0.0_b0.0_confidence_gate,0.220480523393493,0.723579970348273,False
gemma,arith_ctx_040_explicit_correction,13,1.0,0.6,0.5211360213884537,a1.0_b0.6,0.6622862397746958,0.6931514380521249,True
gemma,arith_ctx_040_explicit_correction,14,1.0,0.6,0.4575562779156115,a1.0_b0.6,0.6622862397746958,0.6931514380521249,True
gemma,arith_ctx_040_explicit_correction,15,1.0,0.6,0.4046029185969962,a1.0_b0.6,0.6622862397746958,0.6931514380521249,True
gemma,arith_ctx_040_explicit_correction,16,0.0,0.0,0.4999649295902407,a0.0_b0.0,0.6622862397746958,0.6931514380521249,True
gemma,arith_ctx_040_explicit_correction,17,0.0,0.0,0.5224273040718443,a0.0_b0.0,0.6622862397746958,0.6931514380521249,True
gemma,arith_ctx_040_final_recheck,13,1.0,0.6,0.4244456603676847,a1.0_b0.6,0.6119049382214712,0.7186953355955259,True
gemma,arith_ctx_040_final_recheck,14,0.9,0.3,0.562340338784721,a0.9_b0.3,0.6119049382214712,0.7186953355955259,True
gemma,arith_ctx_040_final_recheck,15,1.0,0.6,0.4518042996965041,a1.0_b0.6,0.6119049382214712,0.7186953355955259,True
gemma,arith_ctx_040_final_recheck,16,1.0,0.6,0.4457437274352198,a1.0_b0.6,0.6119049382214712,0.7186953355955259,True
gemma,arith_ctx_040_final_recheck,17,0.0,0.0,0.5069864287376349,a0.0_b0.0,0.6119049382214712,0.7186953355955259,True
gemma,arith_ctx_043_clean,13,0.0,0.0,0.9772636809025804,a0.0_b0.0_confidence_gate,0.0575812546894603,0.3007554639198166,False
gemma,arith_ctx_043_clean,14,0.0,0.0,0.999313351813352,a0.0_b0.0_confidence_gate,0.0575812546894603,0.3007554639198166,False
gemma,arith_ctx_043_clean,15,0.0,0.0,0.9957299686692992,a0.0_b0.0_confidence_gate,0.0575812546894603,0.3007554639198166,False
gemma,arith_ctx_043_clean,16,0.0,0.0,0.8889625628812642,a0.0_b0.0_confidence_gate,0.0575812546894603,0.3007554639198166,False
gemma,arith_ctx_043_clean,17,0.0,0.0,0.8948377561780785,a0.0_b0.0_confidence_gate,0.0575812546894603,0.3007554639198166,False
gemma,arith_ctx_043_paraphrase,13,0.0,0.0,0.9714696844001272,a0.0_b0.0_confidence_gate,0.1459534068254569,0.7018848060662457,False
gemma,arith_ctx_043_paraphrase,14,0.0,0.0,0.9141295303782788,a0.0_b0.0_confidence_gate,0.1459534068254569,0.7018848060662457,False
gemma,arith_ctx_043_paraphrase,15,0.0,0.0,0.7173022017213632,a0.0_b0.0_confidence_gate,0.1459534068254569,0.7018848060662457,False
gemma,arith_ctx_043_paraphrase,16,0.0,0.0,0.8709632583261149,a0.0_b0.0_confidence_gate,0.1459534068254569,0.7018848060662457,False
gemma,arith_ctx_043_paraphrase,17,0.0,0.0,0.9336744552226602,a0.0_b0.0_confidence_gate,0.1459534068254569,0.7018848060662457,False
gemma,arith_ctx_043_untrusted_conflict,13,0.0,0.0,0.9913334001904652,a0.0_b0.0_confidence_gate,0.1238722074517401,0.630882935591494,False
gemma,arith_ctx_043_untrusted_conflict,14,0.0,0.0,0.9928679028833988,a0.0_b0.0_confidence_gate,0.1238722074517401,0.630882935591494,False
gemma,arith_ctx_043_untrusted_conflict,15,0.0,0.0,0.9764591701242316,a0.0_b0.0_confidence_gate,0.1238722074517401,0.630882935591494,False
gemma,arith_ctx_043_untrusted_conflict,16,0.0,0.0,0.9562237910575382,a0.0_b0.0_confidence_gate,0.1238722074517401,0.630882935591494,False
gemma,arith_ctx_043_untrusted_conflict,17,0.0,0.0,0.9240864343147412,a0.0_b0.0_confidence_gate,0.1238722074517401,0.630882935591494,False
gemma,arith_ctx_043_asserted_conflict,13,0.0,0.0,0.9617900012166491,a0.0_b0.0_confidence_gate,0.2308127733574358,0.6314936781210289,False
gemma,arith_ctx_043_asserted_conflict,14,0.0,0.0,0.9830548780838604,a0.0_b0.0_confidence_gate,0.2308127733574358,0.6314936781210289,False
gemma,arith_ctx_043_asserted_conflict,15,0.0,0.0,0.964247510545508,a0.0_b0.0_confidence_gate,0.2308127733574358,0.6314936781210289,False
gemma,arith_ctx_043_asserted_conflict,16,0.0,0.0,0.9017515203406636,a0.0_b0.0_confidence_gate,0.2308127733574358,0.6314936781210289,False
gemma,arith_ctx_043_asserted_conflict,17,0.0,0.0,0.420874814381556,a0.0_b0.0_confidence_gate,0.2308127733574358,0.6314936781210289,False
gemma,arith_ctx_043_explicit_correction,13,1.0,0.6,0.4616097151073967,a1.0_b0.6,0.6375429249676463,0.7391863694706441,True
gemma,arith_ctx_043_explicit_correction,14,0.0,0.0,0.5863197298572449,a0.0_b0.0,0.6375429249676463,0.7391863694706441,True
gemma,arith_ctx_043_explicit_correction,15,0.0,0.0,0.5476556668333405,a0.0_b0.0,0.6375429249676463,0.7391863694706441,True
gemma,arith_ctx_043_explicit_correction,16,1.0,0.6,0.4511227490222552,a1.0_b0.6,0.6375429249676463,0.7391863694706441,True
gemma,arith_ctx_043_explicit_correction,17,1.0,0.6,0.4279314712188716,a1.0_b0.6,0.6375429249676463,0.7391863694706441,True
gemma,arith_ctx_043_final_recheck,13,0.0,0.0,0.7083177474652587,a0.0_b0.0,0.6032649146897247,0.7979180750660753,True
gemma,arith_ctx_043_final_recheck,14,0.3,0.3,0.5510468882450107,a0.3_b0.3,0.6032649146897247,0.7979180750660753,True
gemma,arith_ctx_043_final_recheck,15,0.3,0.3,0.4835586430594121,a0.3_b0.3,0.6032649146897247,0.7979180750660753,True
gemma,arith_ctx_043_final_recheck,16,0.3,0.3,0.3813259585680002,a0.3_b0.3,0.6032649146897247,0.7979180750660753,True
gemma,arith_ctx_043_final_recheck,17,0.3,0.3,0.3871234663008994,a0.3_b0.3,0.6032649146897247,0.7979180750660753,True
gemma,arith_ctx_048_clean,13,0.0,0.0,0.9033594105037728,a0.0_b0.0_confidence_gate,0.0592783604934475,0.2840346926458061,False
gemma,arith_ctx_048_clean,14,0.0,0.0,0.9014611085498792,a0.0_b0.0_confidence_gate,0.0592783604934475,0.2840346926458061,False
gemma,arith_ctx_048_clean,15,0.0,0.0,0.8542581393643686,a0.0_b0.0_confidence_gate,0.0592783604934475,0.2840346926458061,False
gemma,arith_ctx_048_clean,16,0.0,0.0,0.999313351813352,a0.0_b0.0_confidence_gate,0.0592783604934475,0.2840346926458061,False
gemma,arith_ctx_048_clean,17,0.0,0.0,0.9973842794759824,a0.0_b0.0_confidence_gate,0.0592783604934475,0.2840346926458061,False
gemma,arith_ctx_048_paraphrase,13,0.0,0.0,0.9381416153380692,a0.0_b0.0,0.5354095949108661,0.8031173156764823,True
gemma,arith_ctx_048_paraphrase,14,0.0,0.0,0.6202536649820702,a0.0_b0.0,0.5354095949108661,0.8031173156764823,True
gemma,arith_ctx_048_paraphrase,15,0.0,0.0,0.4380735454530739,a0.0_b0.0,0.5354095949108661,0.8031173156764823,True
gemma,arith_ctx_048_paraphrase,16,0.0,0.0,0.5773227434390907,a0.0_b0.0,0.5354095949108661,0.8031173156764823,True
gemma,arith_ctx_048_paraphrase,17,0.0,0.0,0.6254069682530541,a0.0_b0.0,0.5354095949108661,0.8031173156764823,True
gemma,arith_ctx_048_untrusted_conflict,13,0.0,0.0,0.7810187434906957,a0.0_b0.0,0.5396636686161356,0.805511115036975,True
gemma,arith_ctx_048_untrusted_conflict,14,0.0,0.0,0.7083180461034422,a0.0_b0.0,0.5396636686161356,0.805511115036975,True
gemma,arith_ctx_048_untrusted_conflict,15,1.0,0.6,0.4802549513922167,a1.0_b0.6,0.5396636686161356,0.805511115036975,True
gemma,arith_ctx_048_untrusted_conflict,16,1.0,0.6,0.4500534317955004,a1.0_b0.6,0.5396636686161356,0.805511115036975,True
gemma,arith_ctx_048_untrusted_conflict,17,1.0,0.6,0.426592012467781,a1.0_b0.6,0.5396636686161356,0.805511115036975,True
gemma,arith_ctx_048_asserted_conflict,13,0.0,0.0,0.8763797070980823,a0.0_b0.0_confidence_gate,0.413284665302092,0.8114895296022653,False
gemma,arith_ctx_048_asserted_conflict,14,0.0,0.0,0.6979527118707451,a0.0_b0.0_confidence_gate,0.413284665302092,0.8114895296022653,False
gemma,arith_ctx_048_asserted_conflict,15,0.0,0.0,0.4631579296216211,a0.0_b0.0_confidence_gate,0.413284665302092,0.8114895296022653,False
gemma,arith_ctx_048_asserted_conflict,16,0.0,0.0,0.4868182390072713,a0.0_b0.0_confidence_gate,0.413284665302092,0.8114895296022653,False
gemma,arith_ctx_048_asserted_conflict,17,0.0,0.0,0.5175254226171637,a0.0_b0.0_confidence_gate,0.413284665302092,0.8114895296022653,False
gemma,arith_ctx_048_explicit_correction,13,0.9,0.3,0.5694306427745874,a0.9_b0.3,0.7178825722465703,0.648376284897636,True
gemma,arith_ctx_048_explicit_correction,14,0.9,0.3,0.5978445298379448,a0.9_b0.3,0.7178825722465703,0.648376284897636,True
gemma,arith_ctx_048_explicit_correction,15,0.9,0.3,0.4380831942016223,a0.9_b0.3,0.7178825722465703,0.648376284897636,True
gemma,arith_ctx_048_explicit_correction,16,0.9,0.3,0.4231136425070784,a0.9_b0.3,0.7178825722465703,0.648376284897636,True
gemma,arith_ctx_048_explicit_correction,17,0.9,0.3,0.5646288410946197,a0.9_b0.3,0.7178825722465703,0.648376284897636,True
gemma,arith_ctx_048_final_recheck,13,1.0,0.6,0.3609301615100562,a1.0_b0.6,0.6344104449260172,0.7006752916737946,True
gemma,arith_ctx_048_final_recheck,14,0.9,0.3,0.3707924973052951,a0.9_b0.3,0.6344104449260172,0.7006752916737946,True
gemma,arith_ctx_048_final_recheck,15,0.0,0.0,0.4244610653454295,a0.0_b0.0,0.6344104449260172,0.7006752916737946,True
gemma,arith_ctx_048_final_recheck,16,1.0,0.6,0.4259369966524857,a1.0_b0.6,0.6344104449260172,0.7006752916737946,True
gemma,arith_ctx_048_final_recheck,17,0.0,0.0,0.5283111945425694,a0.0_b0.0,0.6344104449260172,0.7006752916737946,True
gemma,arith_ctx_051_clean,13,0.0,0.0,0.9862353883918328,a0.0_b0.0_confidence_gate,0.0289912283386358,0.1533136611043106,False
gemma,arith_ctx_051_clean,14,0.0,0.0,0.9891058472828465,a0.0_b0.0_confidence_gate,0.0289912283386358,0.1533136611043106,False
gemma,arith_ctx_051_clean,15,0.0,0.0,0.9945988395215198,a0.0_b0.0_confidence_gate,0.0289912283386358,0.1533136611043106,False
gemma,arith_ctx_051_clean,16,0.0,0.0,0.9862353883918328,a0.0_b0.0_confidence_gate,0.0289912283386358,0.1533136611043106,False
gemma,arith_ctx_051_clean,17,0.0,0.0,0.9797464473865898,a0.0_b0.0_confidence_gate,0.0289912283386358,0.1533136611043106,False
gemma,arith_ctx_051_paraphrase,13,0.0,0.0,0.4852655832031825,a0.0_b0.0_confidence_gate,0.2320070586508587,0.6721401815664247,False
gemma,arith_ctx_051_paraphrase,14,0.0,0.0,0.8204010193347047,a0.0_b0.0_confidence_gate,0.2320070586508587,0.6721401815664247,False
gemma,arith_ctx_051_paraphrase,15,0.0,0.0,0.9753141979307772,a0.0_b0.0_confidence_gate,0.2320070586508587,0.6721401815664247,False
gemma,arith_ctx_051_paraphrase,16,0.0,0.0,0.8400764207921122,a0.0_b0.0_confidence_gate,0.2320070586508587,0.6721401815664247,False
gemma,arith_ctx_051_paraphrase,17,0.0,0.0,0.8682541643102383,a0.0_b0.0_confidence_gate,0.2320070586508587,0.6721401815664247,False
gemma,arith_ctx_051_untrusted_conflict,13,0.0,0.0,0.9919670681925196,a0.0_b0.0_confidence_gate,0.1608626767480518,0.6768480258492704,False
gemma,arith_ctx_051_untrusted_conflict,14,0.0,0.0,0.9794871390759692,a0.0_b0.0_confidence_gate,0.1608626767480518,0.6768480258492704,False
gemma,arith_ctx_051_untrusted_conflict,15,0.0,0.0,0.9857215578526016,a0.0_b0.0_confidence_gate,0.1608626767480518,0.6768480258492704,False
gemma,arith_ctx_051_untrusted_conflict,16,0.0,0.0,0.9775626994240892,a0.0_b0.0_confidence_gate,0.1608626767480518,0.6768480258492704,False
gemma,arith_ctx_051_untrusted_conflict,17,0.0,0.0,0.6383797003051879,a0.0_b0.0_confidence_gate,0.1608626767480518,0.6768480258492704,False
gemma,arith_ctx_051_asserted_conflict,13,0.0,0.0,0.966964407227162,a0.0_b0.0_confidence_gate,0.2001917295040083,0.7272086850130066,False
gemma,arith_ctx_051_asserted_conflict,14,0.0,0.0,0.9348798164690596,a0.0_b0.0_confidence_gate,0.2001917295040083,0.7272086850130066,False
gemma,arith_ctx_051_asserted_conflict,15,0.0,0.0,0.9333653386752038,a0.0_b0.0_confidence_gate,0.2001917295040083,0.7272086850130066,False
gemma,arith_ctx_051_asserted_conflict,16,0.0,0.0,0.9049225062974752,a0.0_b0.0_confidence_gate,0.2001917295040083,0.7272086850130066,False
gemma,arith_ctx_051_asserted_conflict,17,0.0,0.0,0.6665354462986032,a0.0_b0.0_confidence_gate,0.2001917295040083,0.7272086850130066,False
gemma,arith_ctx_051_explicit_correction,13,1.0,0.6,0.3948973409750221,a1.0_b0.6,0.5517370231635181,0.7306714853145262,True
gemma,arith_ctx_051_explicit_correction,14,0.9,0.3,0.4889815653045248,a0.9_b0.3,0.5517370231635181,0.7306714853145262,True
gemma,arith_ctx_051_explicit_correction,15,0.0,0.0,0.891734524608312,a0.0_b0.0,0.5517370231635181,0.7306714853145262,True
gemma,arith_ctx_051_explicit_correction,16,1.0,0.6,0.4906021643606265,a1.0_b0.6,0.5517370231635181,0.7306714853145262,True
gemma,arith_ctx_051_explicit_correction,17,0.0,0.0,0.4538947616666152,a0.0_b0.0,0.5517370231635181,0.7306714853145262,True
gemma,arith_ctx_051_final_recheck,13,0.3,0.3,0.4534469887351626,a0.3_b0.3,0.7266888623528436,0.6868389446822876,True
gemma,arith_ctx_051_final_recheck,14,0.3,0.3,0.4716384369051391,a0.3_b0.3,0.7266888623528436,0.6868389446822876,True
gemma,arith_ctx_051_final_recheck,15,0.0,0.0,0.3603240001418536,a0.0_b0.0,0.7266888623528436,0.6868389446822876,True
gemma,arith_ctx_051_final_recheck,16,0.3,0.3,0.4902681515374159,a0.3_b0.3,0.7266888623528436,0.6868389446822876,True
gemma,arith_ctx_051_final_recheck,17,1.0,0.6,0.3198482373605433,a1.0_b0.6,0.7266888623528436,0.6868389446822876,True
gemma,arith_ctx_054_clean,13,0.0,0.0,0.8618179206920824,a0.0_b0.0_confidence_gate,0.1132064716306163,0.4019454781174098,False
gemma,arith_ctx_054_clean,14,0.0,0.0,0.8911627132566945,a0.0_b0.0_confidence_gate,0.1132064716306163,0.4019454781174098,False
gemma,arith_ctx_054_clean,15,0.0,0.0,0.9957299686692992,a0.0_b0.0_confidence_gate,0.1132064716306163,0.4019454781174098,False
gemma,arith_ctx_054_clean,16,0.0,0.0,0.9100950311282824,a0.0_b0.0_confidence_gate,0.1132064716306163,0.4019454781174098,False
gemma,arith_ctx_054_clean,17,0.0,0.0,0.9665287319273378,a0.0_b0.0_confidence_gate,0.1132064716306163,0.4019454781174098,False
gemma,arith_ctx_054_paraphrase,13,0.0,0.0,0.4934485365249624,a0.0_b0.0_confidence_gate,0.3745569635318888,0.8109475955988572,False
gemma,arith_ctx_054_paraphrase,14,0.0,0.0,0.831289701693934,a0.0_b0.0_confidence_gate,0.3745569635318888,0.8109475955988572,False
gemma,arith_ctx_054_paraphrase,15,0.0,0.0,0.5212093802942603,a0.0_b0.0_confidence_gate,0.3745569635318888,0.8109475955988572,False
gemma,arith_ctx_054_paraphrase,16,0.0,0.0,0.8824053644600273,a0.0_b0.0_confidence_gate,0.3745569635318888,0.8109475955988572,False
gemma,arith_ctx_054_paraphrase,17,0.0,0.0,0.8856279780175241,a0.0_b0.0_confidence_gate,0.3745569635318888,0.8109475955988572,False
gemma,arith_ctx_054_untrusted_conflict,13,0.0,0.0,0.5162638445713776,a0.0_b0.0_confidence_gate,0.4872973023244274,0.7819220577568406,False
gemma,arith_ctx_054_untrusted_conflict,14,0.0,0.0,0.4106310994061632,a0.0_b0.0_confidence_gate,0.4872973023244274,0.7819220577568406,False
gemma,arith_ctx_054_untrusted_conflict,15,0.0,0.0,0.8591241932050315,a0.0_b0.0_confidence_gate,0.4872973023244274,0.7819220577568406,False
gemma,arith_ctx_054_untrusted_conflict,16,0.0,0.0,0.7723543605995998,a0.0_b0.0_confidence_gate,0.4872973023244274,0.7819220577568406,False
gemma,arith_ctx_054_untrusted_conflict,17,0.0,0.0,0.94079572054119,a0.0_b0.0_confidence_gate,0.4872973023244274,0.7819220577568406,False
gemma,arith_ctx_054_asserted_conflict,13,0.0,0.0,0.361909952621064,a0.0_b0.0_confidence_gate,0.3881291433646859,0.8293190967910355,False
gemma,arith_ctx_054_asserted_conflict,14,0.0,0.0,0.6901537133876776,a0.0_b0.0_confidence_gate,0.3881291433646859,0.8293190967910355,False
gemma,arith_ctx_054_asserted_conflict,15,0.0,0.0,0.7063400805351856,a0.0_b0.0_confidence_gate,0.3881291433646859,0.8293190967910355,False
gemma,arith_ctx_054_asserted_conflict,16,0.0,0.0,0.4910525682652099,a0.0_b0.0_confidence_gate,0.3881291433646859,0.8293190967910355,False
gemma,arith_ctx_054_asserted_conflict,17,0.0,0.0,0.9691333982111344,a0.0_b0.0_confidence_gate,0.3881291433646859,0.8293190967910355,False
gemma,arith_ctx_054_explicit_correction,13,0.0,0.0,0.4539620394717596,a0.0_b0.0_confidence_gate,0.4537611863227229,0.8209278005564089,False
gemma,arith_ctx_054_explicit_correction,14,0.0,0.0,0.4797835373704775,a0.0_b0.0_confidence_gate,0.4537611863227229,0.8209278005564089,False
gemma,arith_ctx_054_explicit_correction,15,0.0,0.0,0.7440863950421801,a0.0_b0.0_confidence_gate,0.4537611863227229,0.8209278005564089,False
gemma,arith_ctx_054_explicit_correction,16,0.0,0.0,0.8691663108963334,a0.0_b0.0_confidence_gate,0.4537611863227229,0.8209278005564089,False
gemma,arith_ctx_054_explicit_correction,17,0.0,0.0,0.6654411849647572,a0.0_b0.0_confidence_gate,0.4537611863227229,0.8209278005564089,False
gemma,arith_ctx_054_final_recheck,13,0.0,0.0,0.4348871793784457,a0.0_b0.0_confidence_gate,0.3497571913771641,0.7589075952554536,False
gemma,arith_ctx_054_final_recheck,14,0.0,0.0,0.7572692192457027,a0.0_b0.0_confidence_gate,0.3497571913771641,0.7589075952554536,False
gemma,arith_ctx_054_final_recheck,15,0.0,0.0,0.5637947672096734,a0.0_b0.0_confidence_gate,0.3497571913771641,0.7589075952554536,False
gemma,arith_ctx_054_final_recheck,16,0.0,0.0,0.9822555332400283,a0.0_b0.0_confidence_gate,0.3497571913771641,0.7589075952554536,False
gemma,arith_ctx_054_final_recheck,17,0.0,0.0,0.9814445434903932,a0.0_b0.0_confidence_gate,0.3497571913771641,0.7589075952554536,False
gemma,arith_ctx_057_clean,13,0.0,0.0,0.9618581276511744,a0.0_b0.0_confidence_gate,0.1471477395654569,0.5470931119242394,False
gemma,arith_ctx_057_clean,14,0.0,0.0,0.8975137401288265,a0.0_b0.0_confidence_gate,0.1471477395654569,0.5470931119242394,False
gemma,arith_ctx_057_clean,15,0.0,0.0,0.8311045202946654,a0.0_b0.0_confidence_gate,0.1471477395654569,0.5470931119242394,False
gemma,arith_ctx_057_clean,16,0.0,0.0,0.8662361191062179,a0.0_b0.0_confidence_gate,0.1471477395654569,0.5470931119242394,False
gemma,arith_ctx_057_clean,17,0.0,0.0,0.8289164533874385,a0.0_b0.0_confidence_gate,0.1471477395654569,0.5470931119242394,False
gemma,arith_ctx_057_paraphrase,13,0.0,0.0,0.9840210448010136,a0.0_b0.0_confidence_gate,0.4763656637603136,0.8278988953278331,False
gemma,arith_ctx_057_paraphrase,14,0.0,0.0,0.6406983935797997,a0.0_b0.0_confidence_gate,0.4763656637603136,0.8278988953278331,False
gemma,arith_ctx_057_paraphrase,15,0.0,0.0,0.43074834300788,a0.0_b0.0_confidence_gate,0.4763656637603136,0.8278988953278331,False
gemma,arith_ctx_057_paraphrase,16,0.0,0.0,0.5461332681643446,a0.0_b0.0_confidence_gate,0.4763656637603136,0.8278988953278331,False
gemma,arith_ctx_057_paraphrase,17,0.0,0.0,0.4950919895662763,a0.0_b0.0_confidence_gate,0.4763656637603136,0.8278988953278331,False
gemma,arith_ctx_057_untrusted_conflict,13,0.0,0.0,0.9270021063822804,a0.0_b0.0_confidence_gate,0.3728755972604461,0.912240560732059,False
gemma,arith_ctx_057_untrusted_conflict,14,0.0,0.0,0.7808624626529942,a0.0_b0.0_confidence_gate,0.3728755972604461,0.912240560732059,False
