prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU,final_clean_logit,final_conflict_logit,pair_choice,control,final_margin,baseline_DeltaU,baseline_margin,baseline_pair_choice,margin_shift,DeltaU_shift,pair_flip,crossed
g042_competition_balanced,42,competition_balanced,competition,Red,Blue,-0.25397834181785583,19.578125,20.265625,conflict,shuffle_boundary_labels,-0.6875,-0.13652518,-0.46875,conflict,-0.21875,-0.11745315790176392,False,False
g042_direct_conflict,42,direct_conflict,competition,Red,Blue,0.016149722039699554,18.9375,19.40625,conflict,shuffle_boundary_labels,-0.46875,0.32082614,-0.03125,conflict,-0.4375,-0.3046764209866524,False,False
g042_closure_update,42,closure_update,closure,Red,Blue,-0.815773069858551,18.0625,19.125,conflict,shuffle_boundary_labels,-1.0625,-1.6832155,-1.84375,conflict,0.78125,0.8674424290657043,False,False
g042_closure_override,42,closure_override,closure,Red,Blue,-1.141708493232727,19.34375,20.765625,conflict,shuffle_boundary_labels,-1.421875,-1.1521057,-1.421875,conflict,0.0,0.010397195816040039,False,False
g042_exception_override,42,exception_override,closure,Red,Blue,-0.32656794786453247,19.109375,19.859375,conflict,shuffle_boundary_labels,-0.75,-1.4299504,-1.6875,conflict,0.9375,1.103382408618927,False,False
g045_clean,45,clean,stable,East,West,-0.23367860913276672,16.640625,17.40625,conflict,shuffle_boundary_labels,-0.765625,0.096519895,-0.4375,conflict,-0.328125,-0.3301985040307045,False,False
g045_redundant,45,redundant,stable,East,West,0.13308200240135193,16.828125,17.265625,conflict,shuffle_boundary_labels,-0.4375,0.27685985,-0.296875,conflict,-0.140625,-0.14377784729003906,False,False
g045_irrelevant,45,irrelevant,stable,East,West,-0.005387336015701294,18.109375,18.65625,conflict,shuffle_boundary_labels,-0.546875,0.06025997,-0.484375,conflict,-0.0625,-0.06564730778336525,False,False
g045_paraphrase,45,paraphrase,stable,East,West,0.7899211645126343,20.03125,19.859375,clean,shuffle_boundary_labels,0.171875,1.802789,1.125,clean,-0.953125,-1.01286780834198,False,False
g045_weak_distractor,45,weak_distractor,competition,East,West,-0.8671545386314392,16.9375,18.375,conflict,shuffle_boundary_labels,-1.4375,0.561631,-0.03125,conflict,-1.40625,-1.4287855625152588,False,False
g045_competition_balanced,45,competition_balanced,competition,East,West,-0.7675462961196899,16.828125,18.125,conflict,shuffle_boundary_labels,-1.296875,-0.4335363,-0.984375,conflict,-0.3125,-0.3340100049972534,False,False
g045_direct_conflict,45,direct_conflict,competition,East,West,-0.5833634734153748,16.484375,17.65625,conflict,shuffle_boundary_labels,-1.171875,-0.25580347,-0.859375,conflict,-0.3125,-0.3275600075721741,False,False
g045_closure_update,45,closure_update,closure,East,West,-1.7611289024353027,18.921875,21.171875,conflict,shuffle_boundary_labels,-2.25,-1.7372652,-2.234375,conflict,-0.015625,-0.023863673210144043,False,False
g045_closure_override,45,closure_override,closure,East,West,-1.2552125453948975,19.3125,21.15625,conflict,shuffle_boundary_labels,-1.84375,-1.1573812,-1.75,conflict,-0.09375,-0.0978313684463501,False,False
g045_exception_override,45,exception_override,closure,East,West,-1.0921751260757446,16.71875,18.421875,conflict,shuffle_boundary_labels,-1.703125,-1.3874592,-1.984375,conflict,0.28125,0.2952840328216553,False,False
g053_clean,53,clean,stable,Gold,Iron,0.9464223384857178,20.28125,18.59375,clean,shuffle_boundary_labels,1.6875,0.096519895,1.015625,clean,0.671875,0.84990244358778,False,False
g053_redundant,53,redundant,stable,Gold,Iron,-0.03233536332845688,18.953125,18.1875,clean,shuffle_boundary_labels,0.765625,-0.09159503,0.921875,clean,-0.15625,0.05925966799259186,False,False
g053_irrelevant,53,irrelevant,stable,Gold,Iron,0.821113646030426,19.9375,18.296875,clean,shuffle_boundary_labels,1.640625,0.39813694,1.3125,clean,0.328125,0.42297670245170593,False,False
g053_paraphrase,53,paraphrase,stable,Gold,Iron,0.6249945759773254,21.359375,20.0,clean,shuffle_boundary_labels,1.359375,1.4098303,2.09375,clean,-0.734375,-0.7848357558250427,False,False
g053_weak_distractor,53,weak_distractor,competition,Gold,Iron,0.1029006615281105,19.15625,18.109375,clean,shuffle_boundary_labels,1.046875,0.51948625,1.421875,clean,-0.375,-0.4165855869650841,False,False
g053_competition_balanced,53,competition_balanced,competition,Gold,Iron,0.4575932025909424,19.859375,18.6875,clean,shuffle_boundary_labels,1.171875,0.33462194,1.1875,clean,-0.015625,0.12297126650810242,False,False
g053_direct_conflict,53,direct_conflict,competition,Gold,Iron,0.6922445893287659,19.421875,17.875,clean,shuffle_boundary_labels,1.546875,0.63061506,1.515625,clean,0.03125,0.061629533767700195,False,False
g053_closure_update,53,closure_update,closure,Gold,Iron,0.2608931064605713,20.296875,19.140625,clean,shuffle_boundary_labels,1.15625,0.27395013,1.1875,clean,-0.03125,-0.013057023286819458,False,False
g053_closure_override,53,closure_override,closure,Gold,Iron,0.9872934818267822,20.046875,18.46875,clean,shuffle_boundary_labels,1.578125,0.21491876,0.9375,clean,0.640625,0.7723747193813324,False,False
g053_exception_override,53,exception_override,closure,Gold,Iron,0.8122730851173401,20.828125,19.375,clean,shuffle_boundary_labels,1.453125,0.30830213,1.09375,clean,0.359375,0.5039709508419037,False,False
g064_clean,64,clean,stable,Copper,Silver,-0.4903746247291565,19.140625,17.28125,clean,shuffle_boundary_labels,1.859375,0.096519895,2.34375,clean,-0.484375,-0.5868945196270943,False,False
g064_redundant,64,redundant,stable,Copper,Silver,0.09859280288219452,17.9375,15.609375,clean,shuffle_boundary_labels,2.328125,0.0985928,2.328125,clean,0.0,0.0,False,False
g064_irrelevant,64,irrelevant,stable,Copper,Silver,-1.270786166191101,16.546875,15.5390625,clean,shuffle_boundary_labels,1.0078125,-1.2707862,1.0078125,clean,0.0,0.0,False,False
g064_paraphrase,64,paraphrase,stable,Copper,Silver,-1.2920093536376953,20.6875,19.703125,clean,shuffle_boundary_labels,0.984375,0.3951747,2.578125,clean,-1.59375,-1.687184065580368,False,False
g064_weak_distractor,64,weak_distractor,competition,Copper,Silver,-0.8334883451461792,19.21875,17.65625,clean,shuffle_boundary_labels,1.5625,-0.06693459,2.203125,clean,-0.640625,-0.7665537521243095,False,False
g064_competition_balanced,64,competition_balanced,competition,Copper,Silver,-1.2573026418685913,17.953125,16.84375,clean,shuffle_boundary_labels,1.109375,-0.80812424,1.53125,clean,-0.421875,-0.44917839765548706,False,False
g064_direct_conflict,64,direct_conflict,competition,Copper,Silver,-1.105007290840149,19.0625,17.765625,clean,shuffle_boundary_labels,1.296875,0.071404554,2.328125,clean,-1.03125,-1.1764118447899818,False,False
g064_closure_update,64,closure_update,closure,Copper,Silver,-0.9582971930503845,20.078125,18.734375,clean,shuffle_boundary_labels,1.34375,-0.58644754,1.6640625,clean,-0.3203125,-0.3718496561050415,False,False
g064_closure_override,64,closure_override,closure,Copper,Silver,-1.2552783489227295,19.890625,18.859375,clean,shuffle_boundary_labels,1.03125,-0.96742576,1.34375,clean,-0.3125,-0.28785258531570435,False,False
g064_exception_override,64,exception_override,closure,Copper,Silver,-1.263359546661377,19.0,17.84375,clean,shuffle_boundary_labels,1.15625,-1.651499,0.640625,clean,0.515625,0.3881394863128662,False,False
g067_clean,67,clean,stable,Green,Yellow,0.38313350081443787,18.09375,17.078125,clean,shuffle_boundary_labels,1.015625,0.096519895,0.703125,clean,0.3125,0.2866136059165001,False,False
g067_redundant,67,redundant,stable,Green,Yellow,0.5361720323562622,18.375,17.1875,clean,shuffle_boundary_labels,1.1875,0.32042918,0.921875,clean,0.265625,0.21574285626411438,False,False
g067_irrelevant,67,irrelevant,stable,Green,Yellow,0.7301675081253052,18.21875,16.875,clean,shuffle_boundary_labels,1.34375,0.5190193,1.046875,clean,0.296875,0.211148202419281,False,False
g067_paraphrase,67,paraphrase,stable,Green,Yellow,-0.3422604203224182,20.609375,20.34375,clean,shuffle_boundary_labels,0.265625,-0.55302733,-0.03125,conflict,0.296875,0.21076691150665283,True,True
g067_weak_distractor,67,weak_distractor,competition,Green,Yellow,-0.1113259568810463,17.984375,17.453125,clean,shuffle_boundary_labels,0.53125,0.23826882,0.8125,clean,-0.28125,-0.3495947793126106,False,False
g067_competition_balanced,67,competition_balanced,competition,Green,Yellow,-0.13931065797805786,18.4375,17.90625,clean,shuffle_boundary_labels,0.53125,-0.73732066,-0.078125,conflict,0.609375,0.5980100035667419,True,True
g067_direct_conflict,67,direct_conflict,competition,Green,Yellow,0.5465671420097351,18.78125,17.59375,clean,shuffle_boundary_labels,1.1875,-0.19582933,0.40625,clean,0.78125,0.7423964738845825,False,False
g067_closure_update,67,closure_update,closure,Green,Yellow,0.06546994298696518,18.328125,17.609375,clean,shuffle_boundary_labels,0.71875,-0.9744361,-0.296875,conflict,1.015625,1.0399060472846031,True,True
g067_closure_override,67,closure_override,closure,Green,Yellow,-1.0831388235092163,19.984375,20.390625,conflict,shuffle_boundary_labels,-0.40625,-0.33082545,0.296875,clean,-0.703125,-0.7523133754730225,True,False
g067_exception_override,67,exception_override,closure,Green,Yellow,0.40213513374328613,18.90625,17.84375,clean,shuffle_boundary_labels,1.0625,-1.2678446,-0.640625,conflict,1.703125,1.6699796915054321,True,True
g068_clean,68,clean,stable,North,South,0.019494570791721344,18.359375,17.21875,clean,shuffle_boundary_labels,1.140625,0.096519895,1.140625,clean,0.0,-0.07702532410621643,False,False
g068_redundant,68,redundant,stable,North,South,0.05783483013510704,18.734375,17.546875,clean,shuffle_boundary_labels,1.1875,-0.091703825,0.984375,clean,0.203125,0.14953865483403206,False,False
g068_irrelevant,68,irrelevant,stable,North,South,-0.27358242869377136,17.984375,17.171875,clean,shuffle_boundary_labels,0.8125,0.18691605,1.171875,clean,-0.359375,-0.46049848198890686,False,False
g068_paraphrase,68,paraphrase,stable,North,South,0.3320627808570862,20.75,19.25,clean,shuffle_boundary_labels,1.5,1.1742656,2.28125,clean,-0.78125,-0.8422028422355652,False,False
g068_weak_distractor,68,weak_distractor,competition,North,South,0.29850971698760986,18.96875,17.640625,clean,shuffle_boundary_labels,1.328125,0.29850975,1.328125,clean,0.0,-2.9802322387695312e-08,False,False
g068_competition_balanced,68,competition_balanced,competition,North,South,-0.7712315917015076,18.4375,18.125,clean,shuffle_boundary_labels,0.3125,-0.7712316,0.3125,clean,0.0,0.0,False,False
g068_direct_conflict,68,direct_conflict,competition,North,South,-0.3328299820423126,19.03125,18.265625,clean,shuffle_boundary_labels,0.765625,-0.43623877,0.640625,clean,0.125,0.10340878367424011,False,False
g068_closure_update,68,closure_update,closure,North,South,0.06547100841999054,19.09375,17.859375,clean,shuffle_boundary_labels,1.234375,-0.6579553,0.453125,clean,0.78125,0.7234262973070145,False,False
g068_closure_override,68,closure_override,closure,North,South,0.08709529042243958,18.671875,17.390625,clean,shuffle_boundary_labels,1.28125,-0.17401531,0.9375,clean,0.34375,0.2611106038093567,False,False
g068_exception_override,68,exception_override,closure,North,South,-0.7719564437866211,20.3125,19.921875,clean,shuffle_boundary_labels,0.390625,-0.77195644,0.390625,clean,0.0,0.0,False,False
g069_clean,69,clean,stable,East,West,0.6185241341590881,17.3125,17.28125,clean,shuffle_boundary_labels,0.03125,0.096519895,-0.4375,conflict,0.46875,0.5220042392611504,True,True
g069_redundant,69,redundant,stable,East,West,1.0275115966796875,17.59375,17.1875,clean,shuffle_boundary_labels,0.40625,0.48827952,-0.109375,conflict,0.515625,0.539232075214386,True,True
g069_irrelevant,69,irrelevant,stable,East,West,0.3357536196708679,17.109375,17.34375,conflict,shuffle_boundary_labels,-0.234375,0.37559226,-0.140625,conflict,-0.09375,-0.03983864188194275,False,False
g069_paraphrase,69,paraphrase,stable,East,West,0.9950722455978394,20.296875,19.953125,clean,shuffle_boundary_labels,0.34375,2.2932396,1.5625,clean,-1.21875,-1.29816734790802,False,False
g069_weak_distractor,69,weak_distractor,competition,East,West,-0.41652005910873413,17.953125,19.0,conflict,shuffle_boundary_labels,-1.046875,0.6465359,0.015625,clean,-1.0625,-1.06305593252182,True,False
g069_competition_balanced,69,competition_balanced,competition,East,West,0.05282674729824066,16.984375,17.53125,conflict,shuffle_boundary_labels,-0.546875,-0.02241841,-0.609375,conflict,0.0625,0.07524515688419342,False,False
g069_direct_conflict,69,direct_conflict,competition,East,West,0.2818814516067505,17.09375,17.453125,conflict,shuffle_boundary_labels,-0.359375,0.44901457,-0.203125,conflict,-0.15625,-0.1671331226825714,False,False
g069_closure_update,69,closure_update,closure,East,West,-0.036239586770534515,18.734375,19.375,conflict,shuffle_boundary_labels,-0.640625,0.25284734,-0.328125,conflict,-0.3125,-0.2890869304537773,False,False
g069_closure_override,69,closure_override,closure,East,West,0.5464407205581665,17.8125,17.890625,conflict,shuffle_boundary_labels,-0.078125,0.20948757,-0.390625,conflict,0.3125,0.33695314824581146,False,False
g069_exception_override,69,exception_override,closure,East,West,0.14306871592998505,18.15625,18.65625,conflict,shuffle_boundary_labels,-0.5,-0.37316453,-0.96875,conflict,0.46875,0.5162332504987717,False,False
g073_clean,73,clean,stable,Green,Yellow,0.478985995054245,19.046875,18.296875,clean,shuffle_boundary_labels,0.75,0.096519895,0.328125,clean,0.421875,0.3824661001563072,False,False
g073_redundant,73,redundant,stable,Green,Yellow,0.2841671407222748,18.203125,17.578125,clean,shuffle_boundary_labels,0.625,-0.0310416,0.203125,clean,0.421875,0.3152087405323982,False,False
g073_irrelevant,73,irrelevant,stable,Green,Yellow,0.3192157447338104,18.078125,17.4375,clean,shuffle_boundary_labels,0.640625,0.27408803,0.4375,clean,0.203125,0.04512771964073181,False,False
g073_paraphrase,73,paraphrase,stable,Green,Yellow,-0.0036140158772468567,21.078125,20.8125,clean,shuffle_boundary_labels,0.265625,-0.22930342,-0.046875,conflict,0.3125,0.22568940371274948,True,True
g073_weak_distractor,73,weak_distractor,competition,Green,Yellow,-0.5376182794570923,18.5625,18.765625,conflict,shuffle_boundary_labels,-0.203125,-0.30545393,-0.09375,conflict,-0.109375,-0.23216435313224792,False,False
g073_competition_balanced,73,competition_balanced,competition,Green,Yellow,-0.3276011645793915,18.78125,18.890625,conflict,shuffle_boundary_labels,-0.109375,-0.90022284,-0.640625,conflict,0.53125,0.5726216733455658,False,False
g073_direct_conflict,73,direct_conflict,competition,Green,Yellow,0.08785582333803177,18.859375,18.453125,clean,shuffle_boundary_labels,0.40625,-0.29073608,-0.078125,conflict,0.484375,0.3785919025540352,True,True
g073_closure_update,73,closure_update,closure,Green,Yellow,-0.15197163820266724,17.640625,17.46875,clean,shuffle_boundary_labels,0.171875,-1.1009612,-0.8125,conflict,0.984375,0.9489895701408386,True,True
g073_closure_override,73,closure_override,closure,Green,Yellow,-0.1268766224384308,17.328125,17.0625,clean,shuffle_boundary_labels,0.265625,-0.336195,0.0,clean,0.265625,0.2093183696269989,False,False
g073_exception_override,73,exception_override,closure,Green,Yellow,0.3555081784725189,19.3125,18.625,clean,shuffle_boundary_labels,0.6875,-1.2505677,-0.953125,conflict,1.640625,1.6060758531093597,True,True
g077_clean,77,clean,stable,Gold,Iron,0.9099950790405273,19.390625,17.65625,clean,shuffle_boundary_labels,1.734375,0.096519895,1.09375,clean,0.640625,0.8134751841425896,False,False
g077_redundant,77,redundant,stable,Gold,Iron,0.48624086380004883,19.28125,17.984375,clean,shuffle_boundary_labels,1.296875,-0.054457985,1.03125,clean,0.265625,0.5406988486647606,False,False
g077_irrelevant,77,irrelevant,stable,Gold,Iron,0.7826383113861084,19.28125,17.65625,clean,shuffle_boundary_labels,1.625,0.65677357,1.578125,clean,0.046875,0.12586474418640137,False,False
g077_paraphrase,77,paraphrase,stable,Gold,Iron,1.2023863792419434,20.640625,18.6875,clean,shuffle_boundary_labels,1.953125,1.2490394,2.0,clean,-0.046875,-0.046653032302856445,False,False
g077_weak_distractor,77,weak_distractor,competition,Gold,Iron,0.133530393242836,20.265625,19.140625,clean,shuffle_boundary_labels,1.125,0.48582125,1.453125,clean,-0.328125,-0.3522908538579941,False,False
g077_competition_balanced,77,competition_balanced,competition,Gold,Iron,0.0028657466173171997,18.015625,17.171875,clean,shuffle_boundary_labels,0.84375,-0.19050944,0.734375,clean,0.109375,0.19337518513202667,False,False
g077_direct_conflict,77,direct_conflict,competition,Gold,Iron,0.3781588077545166,18.15625,16.9375,clean,shuffle_boundary_labels,1.21875,0.40599003,1.3125,clean,-0.09375,-0.027831226587295532,False,False
g077_closure_update,77,closure_update,closure,Gold,Iron,0.7985238432884216,19.796875,18.171875,clean,shuffle_boundary_labels,1.625,0.25377017,1.171875,clean,0.453125,0.5447536706924438,False,False
g077_closure_override,77,closure_override,closure,Gold,Iron,0.04271312057971954,20.640625,19.78125,clean,shuffle_boundary_labels,0.859375,0.49752933,1.3125,clean,-0.453125,-0.45481620728969574,False,False
g077_exception_override,77,exception_override,closure,Gold,Iron,1.4208247661590576,20.640625,18.515625,clean,shuffle_boundary_labels,2.125,0.6031561,1.453125,clean,0.671875,0.8176686763763428,False,False
g079_clean,79,clean,stable,Green,Yellow,0.5113967657089233,18.34375,17.671875,clean,shuffle_boundary_labels,0.671875,0.096519895,0.234375,clean,0.4375,0.41487687081098557,False,False
